url,title,segment,target
http://news.sina.com.cn/o/2013-07-26/055827775079.shtml,徽州“金銮殿”遭遇“维修性破坏”？,"徽州 “ 金銮殿 ” 遭遇 “ 维修性 破坏 ” ？
",1
http://news.sina.com.cn/o/2013-07-26/025827773994.shtml,皖南七市联手打造世界级黄金旅游带,"皖南 七 市 联手 打造 世界级 黄金 旅游 带
",1
http://news.sina.com.cn/o/2013-07-25/053427764503.shtml,“安徽题材”首登国家法定货币,"“ 安徽 题材 ” 首 登 国家 法定 货币
",1
http://news.sina.com.cn/o/2013-07-25/041527764170.shtml,黄山金银纪念币下月全球发行,"黄山 金银 纪念币 下月 全球 发行
",1
http://news.sina.com.cn/o/2013-07-24/092727756750.shtml,合肥桐城路或成“皖版琉璃厂”,"合肥 桐城 路 或 成 “ 皖版 琉璃厂 ”
",1
http://news.sina.com.cn/o/2013-07-24/003727752101.shtml,安徽发布未来三年旅游服务发展规划,"安徽 发布 未来 三 年 旅游 服务 发展 规划
",1
http://news.sina.com.cn/o/p/2013-07-23/104727746956.shtml,阿塞拜疆学生来肥参加夏令营（图）,"阿塞拜疆 学生 来 肥 参加 夏令营 （ 图 ）
",1
http://news.sina.com.cn/o/2013-07-23/052327743046.shtml,台湾青年学生徽文化夏令营在肥开营,"台湾 青年 学生 徽 文化 夏令营 在 肥开营
",1
http://news.sina.com.cn/o/2013-07-22/163127739004.shtml,岩寺老街修复新开,"岩寺 老街 修复 新开
",1
http://news.sina.com.cn/o/p/2013-07-20/101627722805.shtml,德国“学生团”合肥体验安徽style（图）,"德国 “ 学生 团 ” 合肥 体验 安徽 s t y l e （ 图 ）
",1
http://news.sina.com.cn/o/2013-07-18/152027705946.shtml,海峡两岸青少年中华武术夏令营在安徽合肥开营,"海峡 两岸 青少年 中华 武术 夏令营 在 安徽 合肥 开营
",1
http://news.sina.com.cn/o/2013-07-13/034427655740.shtml,安徽会馆周边胡同复古修缮,"安徽 会馆 周边 胡同 复古 修缮
",1
http://news.sina.com.cn/o/2013-07-12/141027651563.shtml,安徽会馆 周边胡同复古修缮,"安徽 会馆 周边 胡同 复古 修缮
",1
http://news.sina.com.cn/o/2013-07-12/034627646094.shtml,做足“微文章”凝聚正能量,"做足 “ 微 文章 ” 凝聚 正 能量
",1
http://news.sina.com.cn/o/2013-07-11/175327642876.shtml,黄山经济开发区主要经济指标“双过半”,"黄山 经济 开发区 主要 经济 指标 “ 双 过半 ”
",1
http://news.sina.com.cn/o/2013-07-09/042527613276.shtml,“光彩事业”助建美好乡村,"“ 光彩 事业 ” 助建 美好 乡村
",1
http://news.sina.com.cn/o/2013-07-07/042027597739.shtml,台胞青年千人夏令营安徽分营开营,"台胞 青年 千 人 夏令营 安徽 分 营 开 营
",1
http://news.sina.com.cn/o/2013-07-05/040927581485.shtml,环秀桥木质构件已找回75% 读者照片对修复很有用,"环 秀 桥 木质 构件 已 找回 75% 读者 照片 对 修复 很 有 用
",1
http://news.sina.com.cn/o/2013-06-25/154027494331.shtml,黄山市中心城区重点项目建设稳步推进,"黄山市 中心 城区 重点 项目 建设 稳步 推进
",1
http://news.sina.com.cn/o/2013-06-25/050327488247.shtml,特色化拉长产业链,"特色 化 拉长 产业链
",1
http://news.sina.com.cn/o/2013-06-24/045627479271.shtml,示范区的愿景、目标与路径选择,"示范区 的 愿景 、 目标 与 路径 选择
",1
http://news.sina.com.cn/o/2013-06-24/045527479264.shtml,打造皖南国际旅游文化示范区的基础,"打造 皖南 国际 旅游 文化 示范区 的 基础
",1
http://news.sina.com.cn/o/p/2013-06-24/024827478416.shtml,合肥“诚品书店”提供“书式生活”（图）,"合肥 “ 诚 品 书店 ” 提供 “ 书 式 生活 ” （ 图 ）
",1
http://news.sina.com.cn/o/p/2013-06-23/031527473020.shtml,光明村 山清水秀茶飘香（图）,"光明村 山清水秀 茶 飘香 （ 图 ）
",1
http://news.sina.com.cn/o/2013-06-22/040027467185.shtml,徽派书画精品展在京举行,"徽派 书画 精品展 在 京 举行
",1
http://news.sina.com.cn/o/2013-06-19/151027442257.shtml,徽剧走进校园,"徽剧 走 进 校园
",1
http://news.sina.com.cn/o/2013-06-18/040627425664.shtml,农村学子弃考，怎么看？,"农村 学子 弃 考 ， 怎么 看 ？
",1
http://news.sina.com.cn/o/2013-06-18/034527425548.shtml,合肥“桐城派浮雕墙”将现桐城路,"合肥 “ 桐城 派 浮雕 墙 ” 将 现 桐城 路
",1
http://news.sina.com.cn/o/2013-06-14/035927392438.shtml,安徽名茶推介会及黄山市徽州区旅游推介会在京举办,"安徽 名茶 推介会 及 黄山市 徽州区 旅游 推介会 在 京 举办
",1
http://finance.sina.com.cn/roll/20130614/012115781887.shtml,专访南昌市市长陈俊卿：南昌要和其他城市比拼审批权更少,"专访 南昌市 市长 陈 俊卿 ： 南昌 要 和 其他 城市 比拼 审批权 更 少
",1
http://finance.sina.com.cn/stock/t/20130613/005915769944.shtml,时代出版王亚非：文化产业永远不过剩,"时代 出版 王 亚非 ： 文化 产业 永远 不 过剩
",1
http://news.sina.com.cn/o/p/2013-06-07/104627341460.shtml,感悟徽文化 欢乐度佳节(图),"感悟 徽 文化 欢乐 度 佳节 （ 图 ）
",1
http://news.sina.com.cn/o/p/2013-06-06/163427333270.shtml,徽文化奇葩――绩溪(图),"徽 文化 奇葩 ―― 绩溪 ( 图 )
",1
http://news.sina.com.cn/o/2013-06-06/020327324053.shtml,"出去旅行,也是寒暑假作业","出去 旅行 , 也 是 寒暑假 作业
",1
http://news.sina.com.cn/o/2013-06-02/090027289455.shtml,合肥灰喜鹊“登”上徽州名砚,"合肥 灰喜鹊 “ 登 ” 上 徽州 名砚
",1
http://news.sina.com.cn/o/p/2013-06-02/054727288193.shtml,黄山胜景 天下奇观（图）,"黄山 胜景 天下 奇观 （ 图 ）
",1
http://news.sina.com.cn/o/2013-06-01/095127284009.shtml,两顶尖级安徽旅游商品赴展,"两 顶尖级 安徽 旅游 商品 赴 展
",1
http://news.sina.com.cn/o/2013-05-30/013327261223.shtml,众多“非遗”技艺将亮相第二届安徽旅游商品展,"众多 “ 非 遗 ” 技艺 将 亮相 第二 届 安徽 旅游 商品 展
",1
http://collection.sina.com.cn/zlxx/20130529/1052115119.shtml,徽文化艺术展示中心在京成立,"徽 文化 艺术 展示 中心 在 京 成立
",1
http://news.sina.com.cn/o/p/2013-05-29/094327255316.shtml,万达文化旅游城落户合肥（图）,"万 达 文化 旅游城 落户 合肥 （ 图 ）
",1
http://news.sina.com.cn/o/2013-05-29/093627255299.shtml,安徽旅游商品设计大赛即将开幕,"安徽 旅游 商品 设计 大赛 即 将 开幕
",1
http://news.sina.com.cn/o/2013-05-29/081427254088.shtml,三年后 逛“升级版”迪士尼,"三 年 后 逛 “ 升级版 ” 迪士尼
",1
http://news.sina.com.cn/o/p/2013-05-28/153927247697.shtml,第二届省旅游商品展赛下月开幕（图）,"第二 届 省 旅游 商品 展 赛 下月 开幕 （ 图 ）
",1
http://news.sina.com.cn/o/2013-05-28/102027245235.shtml,为皖籍旅游商品发“身份证”（图）,"为 皖籍 旅游 商品 发 “ 身份证 ” （ 图 ）
",1
http://news.sina.com.cn/o/2013-05-28/094327244815.shtml,安徽旅游商品展 市民可以“购全国”,"安徽 旅游 商品 展 市民 可以 “ 购 全国 ”
",1
http://news.sina.com.cn/o/p/2013-05-27/093527235135.shtml,传统徽州文化焕发新活力（图）,"传统 徽州 文化 焕发 新 活力 （ 图 ）
",1
http://news.sina.com.cn/o/2013-05-27/045527232160.shtml,中国徽文化艺术展示中心在京揭牌 孙家正等出席,"中国 徽 文化 艺术 展示 中心 在 京 揭 牌 孙 家正 等 出席
",1
http://news.sina.com.cn/o/2013-05-26/224127230515.shtml,中国徽文化艺术展示中心在京挂牌,"中国 徽 文化 艺术 展示 中心 在 京 挂牌
",1
http://news.sina.com.cn/o/2013-05-26/001027225409.shtml,美好安徽实至名归——“网聚美好安徽”综述,"美好 安徽 实至名归 —— “ 网聚 美好 安徽 ” 综述
",1
http://news.sina.com.cn/o/2013-05-24/050727210320.shtml,徽州牌坊保护修复与数字化展示研究入围,"徽州 牌坊 保护 修复 与 数字化 展示 研究 入围
",1
http://news.sina.com.cn/o/2013-05-23/150427206016.shtml,湘赣鄂皖非遗联展武汉举行 展示非遗200多项,"湘 赣鄂皖 非 遗 联展 武汉 举行 展示 非 遗 200 多 项
",1
http://collection.sina.com.cn/yjjj/20130523/0837114516.shtml,一家民办博物馆的立馆之路,"一 家 民办 博物馆 的 立 馆 之 路
",1
http://news.sina.com.cn/o/2013-05-22/154327196060.shtml,王学军来黄山市调研,"王 学军 来 黄山市 调研
",1
http://collection.sina.com.cn/plfx/20130522/0956114377.shtml,成龙捐古宅的对与错,"成 龙 捐 古 宅 的 对 与 错
",1
http://news.sina.com.cn/o/2013-05-22/045127189565.shtml,打好黄山牌 做足徽文章,"打 好 黄山牌 做 足 徽 文章
",1
http://news.sina.com.cn/o/2013-05-22/045127189530.shtml,1.45亿元助力文化强省建设,"1.45亿 元 助力 文化 强 省 建设
",1
http://news.sina.com.cn/o/2013-05-20/232627177430.shtml,安徽：积极推进皖南国际文化旅游示范区建设,"安徽 ： 积极 推进 皖南 国际 文化 旅游 示范区 建设
",1
http://news.sina.com.cn/o/2013-05-18/191727161500.shtml,合肥民办博物馆发展遭遇没有土地产权等尴尬,"合肥 民办 博物馆 发展 遭遇 没有 土地 产权 等 尴尬
",1
http://news.sina.com.cn/o/2013-05-18/004827155797.shtml,第九届文博会开幕 刘奇葆等参观安徽展区,"第九 届 文博 会 开幕 刘奇 葆 等 参观 安徽 展区
",1
http://news.sina.com.cn/o/2013-05-17/031927147046.shtml,“浪漫红”是对质感和深度的追求,"“ 浪漫 红 ” 是 对质 感和 深度 的 追求
",1
http://news.sina.com.cn/o/2013-05-17/031927147044.shtml,三条线路乐享徽州,"三 条 线路 乐 享 徽州
",1
http://news.sina.com.cn/o/2013-05-17/031927147051.shtml,人生有梦 梦圆徽州,"人 生有 梦梦 圆 徽州
",1
http://news.sina.com.cn/o/2013-05-15/235527134556.shtml,安徽301个文化产业项目赴深圳文博会“寻亲”,"安徽 301 个 文化 产业 项目 赴 深圳 文博 会 “ 寻亲 ”
",1
http://finance.sina.com.cn/roll/20130515/151415472736.shtml,黄山再表诚意 冀龙颜回转,"黄山 再 表 诚意 冀 龙颜 回转
",1
http://news.sina.com.cn/o/2013-05-15/090827127047.shtml,精品展览“秀”大湖名城魅力,"精品 展览 “ 秀 ” 大湖 名城 魅力
",1
http://news.sina.com.cn/o/p/2013-05-14/130727117249.shtml,"""中国梦·浪漫红""徽州区旅游推介会在京举行(图)",""" 中国 梦 · 浪漫 红 "" 徽州区 旅游 推介会 在 京 举行 ( 图 )
",1
http://news.sina.com.cn/o/2013-05-14/061927112401.shtml,黄山徽州区进京推介旅游资源,"黄山 徽州区 进 京 推介 旅游 资源
",1
http://news.sina.com.cn/o/2013-05-11/103027092113.shtml,“做得很开心，被骂也很开心”,"“ 做 得 很 开心 ， 被 骂 也 很 开心 ”
",1
http://book.sina.com.cn/news/c/2013-05-10/0743465598.shtml,黄山划地10亩与北京“争”成龙古建,"黄山 划 地 10 亩 与 北京 “ 争 ” 成 龙 古建
",1
http://news.sina.com.cn/o/2013-05-10/054927079201.shtml,黄山市再向成龙伸出“橄榄枝”,"黄山市 再 向 成 龙 伸出 “ 橄榄枝 ”
",1
http://news.sina.com.cn/c/2013-05-09/105027072003.shtml,安徽黄山辟10亩地望放古建 成龙方面称或放北京,"安徽 黄山 辟 10 亩 地 望 放 古建 成 龙 方面 称 或 放 北京
",1
http://news.sina.com.cn/o/2013-05-09/102727071828.shtml,黄山拿出十亩土地再表诚意,"黄山 拿 出 十 亩 土地 再 表 诚意
",1
http://news.sina.com.cn/o/2013-05-05/092627029649.shtml,蜀山区将打造“四大公园”,"蜀 山区 将 打造 “ 四 大 公园 ”
",1
http://news.sina.com.cn/o/2013-05-04/015327020721.shtml,蜀山区“四大公园”选址敲定,"蜀 山区 “ 四 大 公园 ” 选址 敲定
",1
http://news.sina.com.cn/o/2013-05-03/160427018352.shtml,百余家安徽黄山茶企上海摆摊“吆喝”,"百 余 家 安徽 黄 山茶 企 上海 摆 摊 “ 吆喝 ”
",1
http://news.sina.com.cn/o/2013-05-03/155827018266.shtml,合肥蜀山区规划建设四大公园,"合肥 蜀 山区 规划 建设 四 大 公园
",1
http://collection.sina.com.cn/gjsb/20130503/1228112368.shtml,安徽省图书馆让珍本秘籍重现光芒,"安徽省 图书馆 让 珍本 秘籍 重现 光芒
",1
http://news.sina.com.cn/o/p/2013-05-03/105027015698.shtml,“成龙大哥，我带头先捐了”（图）,"“ 成 龙 大哥 ， 我 带头 先 捐 了 ” （ 图 ）
",1
http://news.sina.com.cn/o/2013-05-02/040227001528.shtml,徽派古建筑为何备受瞩目,"徽派 古建筑 为何 备受 瞩目
",1
http://news.sina.com.cn/o/2013-05-02/035027001511.shtml,黄山古民居保护入选国家创新工程,"黄山 古 民居 保护 入选 国家 创新 工程
",1
http://news.sina.com.cn/o/2013-04-28/041226974709.shtml,东航凌燕赢免费机票大奖,"东航 凌 燕 赢 免费 机票 大奖
",1
http://news.sina.com.cn/o/p/2013-04-26/055326954360.shtml,首季安徽省文化产品出口跃居全国第五(图),"首季 安徽省 文化 产品 出口 跃居 全国 第五 ( 图 )
",1
http://news.sina.com.cn/c/2013-04-24/055926928904.shtml,安徽西递被曝用新石板更换明清时石板 当地否认,"安徽 西 递 被曝 用 新 石板 更换 明清 时 石板 当地 否认
",1
http://news.sina.com.cn/o/2013-04-23/102326920526.shtml,程礼辉歙砚作品荣获国家级金奖,"程 礼 辉 歙砚 作品 荣获 国家级 金奖
",1
http://news.sina.com.cn/o/2013-04-22/104626908225.shtml,绩溪旅游经济实现首季开门红,"绩溪 旅游 经济 实现 首季 开门红
",1
http://news.sina.com.cn/o/2013-04-21/151926899845.shtml,走进碧山,"走 进 碧山
",1
http://news.sina.com.cn/o/2013-04-19/205926881869.shtml,西递村更换明清时代青石板引发争议,"西递村 更换 明清 时代 青石板 引发 争议
",1
http://collection.sina.com.cn/yjjj/20130419/1058111117.shtml,古建筑回家难曝文物迁移法律空隙,"古建筑 回家 难曝 文物 迁移 法律 空隙
",1
http://news.sina.com.cn/o/2013-04-19/025926871506.shtml,中国梦 浪漫红,"中国 梦 浪漫 红
",1
http://news.sina.com.cn/o/2013-04-18/091926863976.shtml,深圳五位名家画作在肥展出,"深圳 五 位 名家 画作 在 肥 展出
",1
http://news.sina.com.cn/o/2013-04-18/034926859619.shtml,燕山快笔,"燕山 快 笔
",1
http://news.sina.com.cn/o/2013-04-17/025926847671.shtml,现有徽派古建筑不得迁往省外,"现有 徽派 古建筑 不得 迁 往 省外
",1
http://news.sina.com.cn/o/2013-04-16/052226836787.shtml,徽派古建筑将有“身份证”,"徽派 古建筑 将 有 “ 身份证 ”
",1
http://news.sina.com.cn/o/2013-04-15/052226826481.shtml,上周微博,"上周 微博
",1
http://news.sina.com.cn/o/2013-04-14/142926822793.shtml,“美丽中国·安徽之旅”摄影拉力赛黟县启动,"“ 美丽 中国 · 安徽 之 旅 ” 摄影 拉力赛 黟县 启动
",1
http://news.sina.com.cn/o/2013-04-10/020926777962.shtml,徽派古建筑长在新加坡，是什么味道,"徽派 古建筑 长 在 新加坡 ， 是 什么 味道
",1
http://collection.sina.com.cn/yjjj/20130409/0922109836.shtml,成龙捐徽派古建：老家喊手下留情,"成 龙 捐 徽派 古建 ： 老家 喊 手下留情
",1
http://news.sina.com.cn/o/2013-04-08/224726765702.shtml,成龙向国外捐古物 部分黄山市民表示理解,"成 龙 向 国外 捐 古物 部分 黄山市 民 表示 理解
",1
http://news.sina.com.cn/o/2013-04-08/165926763722.shtml,2013北京春茶节安徽名茶斗茶大赛新闻发布会召开,"2013 北京 春茶 节 安徽 名茶 斗 茶 大赛 新闻 发布会 召开
",1
http://news.sina.com.cn/o/2013-04-08/105826760953.shtml,记者手记：踏春安徽黄山,"记者 手记 ： 踏春 安徽 黄山
",1
http://news.sina.com.cn/o/2013-04-08/052926757042.shtml,“老房子”走出国门，怎么看？,"“ 老 房子 ” 走 出 国门 ， 怎么 看 ？
",1
http://news.sina.com.cn/o/2013-04-07/185926754265.shtml,聚焦博鳌：中国中部四省组团晒优势谋合作,"聚焦 博鳌 ： 中国 中部 四 省 组团 晒 优势 谋 合作
",1
http://news.sina.com.cn/o/2013-04-07/112626751718.shtml,成龙微博称将捐徽派古建筑给新加坡 为其找更好归宿,"成 龙 微博 称 将 捐 徽派 古建筑 给 新加坡 为 其 找 更 好 归宿
",1
http://news.sina.com.cn/o/2013-04-01/033826697530.shtml,黄山做强服务业打造经济“升级版”,"黄山 做 强 服务业 打造 经济 “ 升级版 ”
",1
http://news.sina.com.cn/o/2013-03-28/043126662998.shtml,“安徽第一路”将实施立面改造,"“ 安徽 第一 路 ” 将 实施 立面 改造
",1
http://news.sina.com.cn/o/2013-03-28/033026662775.shtml,去三孝口东北角拜读《合肥赋》吧,"去 三孝口 东北角 拜读 《 合肥 赋 》 吧
",1
http://news.sina.com.cn/o/p/2013-03-20/164026589900.shtml,跑西高架可赏“顶上风光”（图）,"跑 西 高架 可 赏 “ 顶上 风光 ” （ 图 ）
",1
http://news.sina.com.cn/o/2013-03-20/044926582406.shtml,我省两所高校学历获台湾认可,"我省 两 所 高校 学历 获 台湾 认可
",1
http://news.sina.com.cn/o/2013-03-18/080026562438.shtml,热线：400-0551-229 网址：www.ahjuhui.com,"热线 ： 400-0551-229 网址 ： w w w.a h j u h u i.c o m
",1
http://news.sina.com.cn/o/2013-03-18/043926560515.shtml,安徽地域文化五个特点解析,"安徽 地域 文化 五 个 特点 解析
",1
http://collection.sina.com.cn/plfx/20130315/0817106979.shtml,徽州古民居保护杜绝瞎拆瞎建,"徽州 古 民居 保护 杜绝 瞎 拆 瞎 建
",1
http://news.sina.com.cn/o/2013-03-14/151926532136.shtml,黄山市经济开发区加快推进转型发展,"黄山市 经济 开发区 加快 推进 转型 发展
",1
http://news.sina.com.cn/o/p/2013-03-14/102026529712.shtml,省教育厅副厅长杨德林到绩溪调研（图）,"省 教育厅 副 厅长 杨 德林 到 绩溪 调研 （ 图 ）
",1
http://news.sina.com.cn/c/2013-03-06/183726448749.shtml,陈世强：厚重“大别山情结” _fin,"陈 世强 ： 厚重 “ 大别山 情结 ” _f i n
",1
http://sports.sina.com.cn/o/2013-03-06/10356451283.shtml,第八届黟县国际山地车节4月举行 600多名选手参赛,"第八 届 黟县 国际 山地车 节 4月 举行 600 多 名 选手 参赛
",1
http://news.sina.com.cn/o/2013-03-05/071926429196.shtml,聚焦全国两会 把大别山区打造成13亿人的大氧吧,"聚焦 全国 两会 把 大别山区 打 造成 13亿 人 的 大 氧吧
",1
http://news.sina.com.cn/c/2013-03-02/165826406749.shtml,安徽举行兰花博览会 “天价兰花”多炒作,"安徽 举行 兰花 博览会 “ 天价 兰花 ” 多 炒作
",1
http://news.sina.com.cn/o/2013-03-01/054426392259.shtml,盗窃古砖雕 落网,"盗窃 古 砖雕 落网
",1
http://news.sina.com.cn/o/2013-02-28/092726384009.shtml,央广关注安徽旅游强省战略,"央广 关注 安徽 旅游 强 省 战略
",1
http://collection.sina.com.cn/cqyw/20130228/0717105022.shtml,农民建私人美术馆实现文化梦,"农民 建 私人 美术馆 实现 文化 梦
",1
http://ent.sina.com.cn/v/m/2013-02-08/23273855542.shtml,安徽春晚举行 崔健献唱经典布莱曼登台,"安徽 春晚 举行 崔健 献 唱 经典 布莱曼 登台
",1
http://news.sina.com.cn/o/2013-02-07/041626226518.shtml,这伙蟊贼 专偷百年砖雕,"这 伙 蟊贼 专 偷 百年 砖雕
",1
http://news.sina.com.cn/o/2013-02-05/060826206246.shtml,安徽试点中学生研学旅行 学生可组团出去长见识,"安徽 试点 中学生 研 学 旅行 学生 可 组团 出去 长 见识
",1
http://news.sina.com.cn/o/2013-02-04/125926200545.shtml,紫砂壶的简练美学,"紫砂壶 的 简练 美学
",1
http://news.sina.com.cn/o/2013-02-01/122326177726.shtml,黄梅徽剧新春唱响美国 丰富侨胞春节文化,"黄梅 徽剧 新春 唱 响 美国 丰富 侨胞 春节 文化
",1
http://news.sina.com.cn/o/2013-01-31/190626170897.shtml,安徽卫视春晚走节约实用路线,"安徽 卫视 春晚 走 节约 实用 路线
",1
http://news.sina.com.cn/o/2013-01-18/083926065899.shtml,春运火车票进入“抢票时刻”,"春运 火车票 进入 “ 抢 票 时刻 ”
",1
http://news.sina.com.cn/o/2013-01-15/091526037651.shtml,联合国专家8月“验收”安徽大运河,"联合国 专家 8月 “ 验收 ” 安徽 大 运河
",1
http://news.sina.com.cn/o/2013-01-10/083426001546.shtml,处分160718人,"处分 160718 人
",1
http://news.sina.com.cn/o/2013-01-09/082925991473.shtml,W,"W
",1
http://news.sina.com.cn/o/2013-01-08/083425982205.shtml,新农合补助 将增至280元,"新 农合 补助 将 增至 280 元
",1
http://news.sina.com.cn/o/2013-01-07/155625975967.shtml,滁州旅游总布局为“一城两核三区”,"滁州 旅游 总 布局 为 “ 一 城 两 核 三 区 ”
",1
http://news.sina.com.cn/o/2013-01-07/121025974857.shtml,市长宋国权《政府工作报告》摘要,"市长 宋 国权 《 政府 工作 报告 》 摘要
",1
http://news.sina.com.cn/o/2013-01-06/171725967849.shtml,黄山：市六届人大一次会议隆重开幕(图),"黄山 ： 市 六 届 人大 一 次 会议 隆重 开幕 ( 图 )
",1
http://news.sina.com.cn/o/2013-01-04/082925950957.shtml,新闻亲近百姓 更能温暖人心,"新闻 亲近 百姓 更 能 温暖 人心
",1
http://news.sina.com.cn/o/2012-12-26/101325897574.shtml,马鞍山将打造新型休闲旅游城,"马鞍山 将 打造 新型 休闲 旅游城
",1
http://finance.sina.com.cn/stock/gujiayidong/20121226/094914119494.shtml,酒店旅游股走高 九龙山大涨5.4%,"酒店 旅游 股 走 高 九龙山 大 涨 5.4%
",1
http://news.sina.com.cn/o/2012-12-25/093225888323.shtml,黄山合肥芜湖将成旅游“中心城”,"黄山 合肥 芜湖 将 成 旅游 “ 中心 城 ”
",1
http://news.sina.com.cn/o/2012-12-20/083025854890.shtml,古井老八大酒,"古井 老 八大 酒
",1
http://news.sina.com.cn/o/2012-12-13/083425801633.shtml,今天上午，交通厅长等你提问,"今天 上午 ， 交通 厅长 等 你 提问
",1
http://news.sina.com.cn/o/2012-12-12/103525792507.shtml,徽派“非遗”大师京城献艺,"徽派 “ 非 遗 ” 大师 京城 献艺
",1
http://news.sina.com.cn/o/2012-12-03/060525714882.shtml,安徽青年发展论坛在北大举行 为家乡发展献计献策,"安徽 青年 发展论坛 在 北大 举行 为 家乡 发展 献计献策
",1
http://finance.sina.com.cn/nongye/nygd/20121127/095913810026.shtml,安徽省粮食局领导视察黄山区粮食产业园,"安徽省 粮食局 领导 视察 黄山区 粮食 产业 园
",1
http://news.sina.com.cn/o/2012-11-23/033925642884.shtml,安徽旅游欧亚宣传推广之旅启动,"安徽 旅游 欧亚 宣传 推广 之 旅 启动
",1
http://news.sina.com.cn/o/2012-11-19/005825606240.shtml,跨国自驾3万里展徽风皖韵,"跨 国 自 驾 3万 里 展徽 风 皖韵
",1
http://news.sina.com.cn/o/2013-01-18/045226062789.shtml,科学履职建睿言 服务发展献良策,"科学 履 职 建 睿言 服务 发展 献 良策
",1
http://news.sina.com.cn/o/2013-01-08/052525979585.shtml,“五连冠”的启示,"“ 五连冠 ” 的 启示
",1
http://finance.sina.com.cn/stock/t/20121226/073914117132.shtml,26日可能影响股价重要行业消息及点评（直播中）,"26日 可能 影响 股价 重要 行业 消息 及 点评 （ 直播 中 ）
",1
http://news.sina.com.cn/o/2012-12-25/020825883981.shtml,全省将打造25个“旅游不夜城”,"全省 将 打造 25 个 “ 旅游 不夜城 ”
",1
http://news.sina.com.cn/o/2012-12-15/141925819942.shtml,安徽政法文化建设提振干警“精气神”,"安徽 政法 文化 建设 提 振 干警 “ 精气神 ”
",1
http://news.sina.com.cn/c/2012-12-13/011925797558.shtml,婺源发掘“文化富矿”激发活力,"婺源 发掘 “ 文化 富矿 ” 激发 活力
",1
http://news.sina.com.cn/o/2012-11-22/124325638387.shtml,书法展现“徽文化”,"书法展 现 “ 徽 文化 ”
",1
http://news.sina.com.cn/o/2012-11-16/040325590997.shtml,"寻找""最美徽姑娘"" 第六届安徽青年模特大赛开始报名","寻找 "" 最 美 徽 姑娘 "" 第六 届 安徽 青年 模特 大赛 开始 报名
",1
http://finance.sina.com.cn/stock/t/20121114/015513664702.shtml,皖南国际旅游文化示范区获批,"皖南 国际 旅游 文化 示范区 获批
",1
http://news.sina.com.cn/o/2012-11-12/055525558551.shtml,安徽旅游商品展示交易总汇在黄山举行,"安徽 旅游 商品 展示 交易 总汇 在 黄山 举行
",1
http://news.sina.com.cn/o/2012-11-12/055025558515.shtml,休闲度假、健康养生 黄山区举办旅游休闲论坛,"休闲 度假 、 健康 养生 黄山区 举办 旅游 休闲 论坛
",1
http://news.sina.com.cn/o/2012-11-12/052425558280.shtml,数百名国际旅行商汇聚黄山探讨旅游合作(组图),"数百 名 国际 旅行 商 汇聚 黄山 探讨 旅游 合作 ( 组图 )
",1
http://travel.sina.com.cn/domestic/pages/2016-08-17/detail-ifxszfak3690643.shtml,黟县，品味宏村的清幽之美,"黟县 ， 品味 宏村 的 清幽 之 美
",1
http://news.sina.com.cn/o/2016-06-04/doc-ifxsvexw8399572.shtml,莫让黄山改名成了闹剧,"莫 让 黄山 改名 成 了 闹剧
",1
http://news.sina.com.cn/o/2016-06-03/doc-ifxsuypf4873610.shtml,古民居保护的黄山“模式”：守住徽文化“筋骨肉”,"古 民居 保护 的 黄山 “ 模式 ” ： 守 住 徽 文化 “ 筋骨肉 ”
",1
http://news.sina.com.cn/o/2016-06-01/doc-ifxsqyku0122517.shtml,黄山首任市长：是时候改回来了,"黄山 首任 市长 ： 是 时候 改回 来 了
",1
http://news.sina.com.cn/o/2016-05-28/doc-ifxsqtya6378264.shtml,徽州工匠的坚守：一生做好一件事,"徽州 工匠 的 坚守 ： 一生 做好 一 件 事
",1
http://finance.sina.com.cn/roll/2016-04-14/doc-ifxriqqx2372779.shtml,黄山旅游发展股份有限公司,"黄山旅游 发展 股份 有限公司
",1
http://news.sina.com.cn/o/2015-11-16/doc-ifxkrwks3997598.shtml,第二届徽州国际乡村慢步大会开幕,"第二 届 徽州 国际 乡村 慢步 大会 开幕
",1
http://news.sina.com.cn/o/2015-11-15/doc-ifxkrwks3980637.shtml,徒步箬岭古道 感受隋唐遗风,"徒步 箬岭 古道 感受 隋唐 遗风
",1
http://news.sina.com.cn/c/2015-05-24/223231870642.shtml,安徽黄山徽州古城举办首届汉式集体婚礼,"安徽 黄山 徽州 古城 举办 首 届 汉 式 集体 婚礼
",1
http://news.sina.com.cn/c/2015-05-14/213531833377.shtml,二十余家世界华文媒体聚焦安徽,"二十 余 家 世界 华文 媒体 聚焦 安徽
",1
http://news.sina.com.cn/o/2015-05-08/005931806109.shtml,走进皖南古村落,"走 进 皖南 古 村落
",1
http://news.sina.com.cn/o/2015-04-28/015931768056.shtml,婺源文化深度游受青睐,"婺源 文化 深度 游 受 青睐
",1
http://news.sina.com.cn/o/2015-04-22/003131744285.shtml,安徽大学：融合学科优势 发展协同创新,"安徽 大学 ： 融合 学科 优势 发展 协同 创新
",1
http://news.sina.com.cn/o/2015-04-20/111431737940.shtml,2015歙县第二届新安江山水画廊国际马拉松开跑在即,"2015 歙县 第二 届 新安江 山水画 廊 国际 马拉松 开 跑 在 即
",1
http://news.sina.com.cn/c/2015-04-14/103931715593.shtml,宣酒借皖南旅游东风启动工业游,"宣 酒 借 皖南 旅游 东风 启动 工业 游
",1
