url,title,summary,topic
http://www.ahage.net/news/1674.html,填补我国宣纸史空白:“三丈三宣”巨型宣纸问世,昨天上午，记者从“中国宣纸之乡”泾县获悉：有着   多年悠久宣纸生产历史的纸乡泾县汪六吉宣纸有限公司，经过两个多月的反复试制，日前，独家成功研制开发生产出“六吉超露皇”巨型宣纸 据介绍，新近问世的“六吉超露皇”巨型宣纸，俗称“三丈三宣”，纸长     毫米，宽    毫米，属“特种净皮宣”宣纸类 它的开发问世，一举开创了“纸中之王”、“千年寿纸”——国宝泾县宣纸传统技艺传承开发的新篇章，为纸乡生产超大型传统手工宣纸，填补了中国宣纸史上的一项空白,17
http://www.ahage.net/news/21120.html,祁门祁红农家书屋成农民致富路上“加油站”,今天是祁门县祁红乡百姓高兴的日子，在建党九十周年来临之际，该县文广新局为革命老区又送来了“精神粮食”，满足了当地农民群众日益增长的文化生活需求 “农家书屋是我们百姓的‘知音’，是我们农民的‘文化粮仓’，是致富路上的‘加油站’”经常光顾乡文化站图书馆的阊头村谢家组长谢家传一边搬运图书一边说 农家书屋成为了当地百姓吸取知识、查询信息提供致富平台的一处知识传播驿站，成为了农民路上搭建勤劳致富桥梁、提高生活质量通道的一座“加油站”，成为了倡导科学文明生活方式及培养有文化、讲道德、懂技术、会经营的新型农民的有效载体,1
http://www.ahage.net/shuhua/417.html,徽州留给后人的最宝贵财富：文房四宝,胡氏系列产品选料严格、精工细作、技术精湛，采用纯油烟、天然麝香等  种珍贵药材精制而成，有着优良的民族传统和独特的艺术风格，具有色泽黑润，历久不暇，落纸如漆，润泽生光，藏久愈佳，不裂干燥等特点，是书画必不可少的工艺美术品 “徽墨四大家，绩溪占其半”，座落于大文豪胡适先生故居之畔的“安徽绩溪县德记胡开文墨厂”，在继承老胡开文优良的传统纯手工制墨技法之同时，萃集胡开文工艺子弟制墨高手，不断加以创新，既认真汲取老胡开文工艺之精髓，同时也锐意改革，精心设计制作精美的新型雕版，现已拥有    多个新老品种 这种笔不仅笔毫达到了“尖、圆、齐、健”的标准，笔头呈纺锤形，而且笔管上进行了工艺制作，有的用定制的白底青花瓷做笔杆，并配以精美的商标，是一种能充分体现中华民族传统文化的高档礼品和旅游纪念品，深受书画爱好者和收藏家的喜爱与赞誉,17
http://hk.huaxia.com/zhwh/whgc/2016/05/4847148.html,中國最古老的村落在哪？,當然，它不再是活態的村落，早已化為一片大文化的遺址，但從至今猶存的大量幹欄式建築的殘骸，可以想見河姆渡人曾經在浙東這塊濕潤而舒緩的土地上所建造的村落風景 從而使我們認識到，最古老村落既是人類生產生活最初的聚落，也是社會形成的基地，文明的發祥地 我們今天村落所有根本性的元素，河姆渡那時都已經有了，雖然那時還是我們中華民族的“孩提時代”,6
http://hk.huaxia.com/zt/pl/07-032/606905.html,連戰夫人兒媳婦同走可愛路線 成注目“嬌”點,四月二十八日，中國國民黨榮譽主席連戰與夫人連方瑀在北京人民大會堂出席第三屆兩岸經貿文化論壇 在今天(  日)上午開幕的第三屆兩岸經貿文化論壇上，連戰夫人連方瑀與兒媳婦蔡依珊不時受到鎂光燈的“光顧”，這對婆媳不約而同地走起可愛路線，令現場記者“驚艷” 無獨有偶的是，連戰夫人連方瑀也是走可愛氣質路線，同樣的深色裙裝，領口、袖口還有裙擺都有白色細緻滾邊，配上垂挂式珍珠耳環，多一分成熟的韻味,7
http://www.99huizhou.com/thread-50826-2-1.html,故园徽州“徽州定制馆杯”第一届赛宝大会评选启事,故园徽州“徽州定制馆杯”第一届赛宝大会评选启事 故园徽州“徽州定制馆杯”第一届赛宝大会评选启事 故园徽州“徽州定制馆杯”第一届赛宝大会藏品征集帖&  ,7
http://hk.huaxia.com/wh/dskj/2008/00783891.html,廈門大學國學研究新成果《國學新知文庫》出版,無論從傳統學術的繼承弘揚來說，還是從當代文化繁榮的事業來看，《國學新知文庫》的出版都具有重大理論價值和現實意義 《國學新知文庫》第一輯共六本，包括《道教與中國養生智慧》、《道教生態倫理思想研究》、《先秦兩漢道家科技思想研究》、《內丹生命哲學研究》、《太谷學派生命哲學研究》和《禪宗的實證——禪宗思想的科學發凡》，共計一百九十五萬字 該文庫主編詹石窗教授告訴記者，所謂“國學”，係指以傳統經學為主幹的中國固有經典學術文化，“新知”指的是該領域通過新的開拓和研究而取得的新認知、新成果,15
http://hk.huaxia.com/wh/dskj/2008/00783932.html,《張家山漢簡法律思想研究》出版,本報訊　（高立勳）西北大學法學院副教授曾加博士潛心撰著的《張家山漢簡法律思想研究》一書，日前由商務印書館出版發行 《張家山漢簡法律思想研究》（以下簡稱“張簡”）全書共設 章近  萬字 此史料顯示出漢代重視以“繁法”、“嚴刑”維護君主專制統治，重視案件的審判權等法律思想，對研究中國古代法制史和思想史有非常重要的價值,15
http://hk.huaxia.com/xw/gjxw/2017/03/5217627.html,安倍夫人陷“地價門”遭自民黨內批評 促其解釋,據日媒報道，本月 日，日本自民黨代理幹事長下村博文指出，首相安倍晉三的夫人昭惠一度擔任以低價購入國有土地的大阪市學校法人“森友學園”計劃開辦的小學的名譽校長一事不合適 日本自民黨農林部會長小泉進次郎也在 日就昭惠夫人一度擔任名譽校長的問題對媒體稱：“出了事情就說是個人問題，這樣是解決不了的 對於國會審議中出現了首相夫人是屬於公職人員還是私人的討論，小泉指出“未必能將公私部分區分開來”,7
http://www.ahage.net/fengyun/huishangshougao-jishizhu-zhongdetaipingtianguozhanshi.html,徽商手稿《记事珠》中的太平天国战事,●从《记事珠》的记载来看，太平天国运动之前，不少徽商子弟在杭州过着诗酒陶情、琴书养志的悠闲生活 早在明代，便有大批旅居杭州的徽商子弟就读于紫阳、崇文书院，书院采用“舫会”和“遥课”两种会课方式 书院的生活是这般的惬意，不少徽商子弟在杭州过着诗酒陶情、琴书养志的悠闲生活,10
http://www.ahage.net/huangshan/23112.html,黟县云门塔,云门塔，位于黟县碧山南麓，漳水西岸，清乾隆四十七年（    年），碧山人汪世禧、汪世炜捐银    两，聚合本族人建造 塔身内部空间敞亮，有徊转梯阶，阶宽 . 米，曲折而上 檐下饰以砖雕，角端悬挂铁马,6
http://www.ahage.net/huangshan/6973.html,黟县历史上的地方武装,民国  年 月，县自卫总队改为县国民兵团，常备中队改编为自卫中队，下设 个分队、 个班，官兵共  人，属黟县政府军事科和县国民兵团管辖 民国  年，各乡(镇)成立乡(镇)保警队(每队  至  人)，由乡(镇)长兼队长，黟县解放时解体 民国  年  月，县成立民众自卫总队，乡成立大队，保成立中队，下设盘查哨、递步哨、守望哨、巡察班等,6
http://www.ahage.net/huangshan/7011.html,祁门历史大事记,歙人方清率农民起义军据黟县赤山镇(今祁山镇)，建阊门县 郡人吴仁欢聚地方团练助歙州刺史长孙全绪击退方清，请准建县曰祁门，其地即黟县之西乡、浮梁县之东乡，县署设石山坞 夏，元兵至县，知县董更生遁，居民流散，井邑为墟,17
http://www.ahage.net/huipaijianzhu/1961.html,徽派建筑的形成历史,徽州是“文化之邦”，徽商致富还乡，也争相在家乡建住宅、园林，修祠堂，立牌坊，兴道观、寺庙，从而开始和形成有徽州特色的建筑风格 内容有日月云涛、山水楼台等景物，花草虫鱼、飞禽走兽等画面，传说故事、神话历史等戏文，还有耕织 境内还保存众多的明清祠堂、牌坊，建筑风格也颇具特色，与明清民居称为“古建三绝”,8
http://www.ahage.net/huipaijianzhu/1967.html,徽州民居：遗世独立的旧梦,“胸中小五岳，足底大九州”的徽州人，他们服贾四方，或成巨富荣归故里，将域外更高层次的文化引入境内，穷极土木，广侈华丽以明得志，构筑起一幢幢精巧别致的民居建筑 徽州民居的典雅代表是安徽的黟县西递村、休宁、歙县、绩溪棋盘村及江西的婺源 即使没有，游人从黄山去黟县也很方便，黄山市去黟县西递村和宏村的中巴车很多，只需１个多小时车程,6
http://www.ahage.net/huipaijianzhu/4924.html,文化大观园：徽派建筑,进入  年代后，以研究徽州历史文化为主要内容的”徽学“（或”徽州学“）概念广为传播，研究朝着科学化方向发展，原徽州地区及国内不少城市及美、日、朝、新加坡等国家都相继成立了专门的研究组织或机构   年代后，徽州文化研究进入了新的阶段，”徽学“被誉为与敦煌学、藏学比肩而立的中国三大地方学之一 它集徽州山川风景之灵气，融风俗文化之精华，风格独特，结构严谨，雕镂精湛，不论是村镇规划构思，还是平面及空间处理、建筑雕刻艺术的综合运用都充分体现了鲜明的地方特色,15
http://www.ahage.net/huipaijianzhu/4937_2.html,徽州桥名的由来,如歙县桂溪的毓秀桥，即是怀着对该桥“钟灵毓秀，人杰地灵”的美好祝福和期盼之情而命名，至于遍及徽州各地被称为环秀桥的古桥，除了歙县呈坎环秀桥系因建造者罗环秀之名命名的之外，其他如歙县环山、婺源长清源、祁门西溪和绩溪余川之环秀桥，都是一种文学的语言，即希冀此桥环抱大自然的秀丽景色而命名的 至于歙县、休宁、婺源、祁门等县 座被称为“观音桥”的古桥，实际上都是缘于对观音菩萨的佛教信仰而命名的 除了以上几种主要类型以外，徽州古桥的得名还有其他—些来源与渠道，为了感激父母官的功德或希求政治的宽平，有的古桥就以父母官的功德而命名，如休宁岩脚的登封桥，就是因为倡修者徽州知府古之贤力辞百姓为他建祠名功，人们于他远赴广东升任按察副使之际，为表示对他的祝贺，取名为“登封”,18
http://www.ahage.net/huishang/208.html,徽商特性：缘何徽商多儒商,同乡人郑作，也嗜书成癖，他在四处经商时，人们时常见他“挟束书，而弄舟” 虽然家为富商，他却始终保持着徽州人祖辈传统的节俭美德，举家老少概不锦衣美食，唯有求书见慷慨 明末时，徽州婺源县，有个商人王尚儒，十五、六岁就离开家乡赴荆楚经商,10
http://www.ahage.net/news/22230.html,新安汪氏：创造养生罗盘，响应养生之都,近日，休宁县新安汪氏罗经文化传承有限公司为万安罗盘打造全新概念——创造养生罗盘，响应养生之都 为促进休宁休闲养生旅游的发展和响应科学养生精神，休宁县新安汪氏罗经文化传承有限公司整合推出“万安罗盘”地域性品牌，发扬养生文化，创造养生罗盘，响应养生之都，让更多市民深入领悟中国休闲养生之都的精髓文化 养生罗盘的推出能够推动地方旅游文化的发展，丰富中外游客的旅途生活，满足他们求知、求新、求奇、求乐的现代旅游心理，并大大增加了万安罗盘的欣赏及收藏价值，是指引人们追求精神更高层次、响应休宁养生之都品牌的理想选择,14
http://hk.huaxia.com/zhwh/kgfx/2016/04/4818538.html,“清華簡”研究成果：越王勾踐“臥薪嘗膽”或有新解,”清華大學出土文獻研究與保護中心研究員李均明說 ”經過目前最權威的碳  年代測定，這批竹簡的年代為西元前   ±  年，屬於戰國中晚期，同時文字內容方面的鑒定是由清華大學組織全國知名的古文字研究專家、古文獻研究專家、考古學專家共同分析討論，達成共識，認定是戰國時期的竹簡，這與李先生的判斷高度吻合 李學勤透露，“清華簡”第七輯已經開始整理工作，將收入一篇名為《越公其事》的文獻，文獻將揭示春秋時期吳越兩國的歷史，尤其是越王勾踐復仇的故事，“可能會對大家熟悉的一些歷史故事有新的說法,15
http://www.99huizhou.com/thread-154164-3-1.html,【故园十周年春晚有奖征集】 “我的故园梦，徽州梦”,我是个新安医学的传承人，出生在古徽州婺源，解放后，婺源被入赣 我最大的梦想，就是婺源回归古徽州，但是，这一切不是我能力所及，我怀着我的故园梦，毅然地来到休宁县，扎根横江之畔，在这里弘扬医道，传承发扬新安医学，实现我的故园梦 我是个新安医学的传承人，出生在古徽州婺源，解放后，婺源被入赣,14
http://www.99huizhou.com/thread-154414-4-1.html,故园徽州2014新春盛典暨成立十周年庆典晚会召集及报名帖[屯溪区],故园徽州    新春盛典暨成立十周年庆典晚会召集及报名帖[屯溪区] 不过时间上是否有冲突现在还不清楚呢，宁波黄山人年会估计也是那周 不过时间上是否有冲突现在还不清楚呢，宁波黄山人年会估计,7
http://www.99huizhou.com/thread-156404-2-1.html,感谢各企业、团体及个人给予故园徽州的大力支持,感谢各企业、团体及个人给予故园徽州的大力支持-    新春晚会-故园徽州网 感谢各企业、团体及个人给予故园徽州的大力支持 感谢各企业、团体及个人给予故园徽州的大力支持,7
http://ah.ifeng.com/life/meishi/detail_2015_06/02/3962296_0.shtml,薛春宁 淮扬主厨徽州行,薛春宁：既然我做了厨师，不管是我的工作表现还是出的菜品受到同行和上司的认可，我烹饪的菜客人觉得满意好吃，给予一定的赞扬，我心里就觉得非高兴 凤凰安徽：淮扬菜“以味为核心，以养为目的”，从原材料选择上、刀工、烹饪体现“本味”极考验厨师的功力，您烹饪时最注重什么 薛春宁：从地理位置上说淮扬菜处在中间，往上有鲁菜，往下有粤菜，往边上还有有湘菜、川菜、徽菜，它被夹在中间能够容纳吸收其他菜系的长处，并为己所用，而且淮扬菜以刀工见长，以焖、烧、炖体现出功力,7
http://cul.anhuinews.com/system/2008/09/02/002106272.shtml,屯溪老街印象,仄仄的青石铺就的街道庄重而古朴，青瓦白墙的明清建筑就势排开，连绵四、五里地，既讲结构布局，又追求雕绘装饰，木制的门框、窗棂古色古香，精美而又雅致 老街的建筑大多继承了徽州民居的建筑传统风格，布局和外形都具有鲜明的徽派建筑特色 老街的路面是清一色的赭色的大块条石铺成，似平而不平.街头徘徊，置身于一派古色古香之中，顿有隔世之感,8
http://cul.anhuinews.com/system/2014/01/24/006289233.shtml,"《大黄山》透视""徽文化""网友盛赞山里山外皆是景",正在央视综合频道、纪录频道及安徽卫视同步播出的 集高清纪录片《大黄山》不仅生动再现了黄山的绝美风景，更从历史人文等角度讲述了徽文化与黄山的不解之缘，让观众在“游山玩水”之余，领略中国传统文化之美 有网友表示，《大黄山》拍出了黄山的山美水美，尤其是云海和迎客松的画面更是拍得极为用心，令人难忘 有网友表示，如果还像过去一样自说自话地展现风光，已经很难吸引年轻观众了，《大黄山》以点带面、深入浅出，从黄山人的身上挖掘“人景”之美，极大地丰富和扩展了黄山之美的内涵,1
http://hk.huaxia.com/ah-tw/ahyw/2017/03/5230475.html,全國人大代表陳光輝：建議徽州文書申報世界記憶遺產名錄,全國人大代表陳光輝：建議徽州文書申報世界記憶遺產名錄 全國人大代表陳光輝：建議徽州文書申報世界記憶遺產名錄 為此，陳光輝建議國家檔案主管部門牽頭，會同當地政府部門積極開展徽州文書申報《世界記憶遺產名錄》工作，以申報為契機，擴大徽州文書的國內和國際影響力，助推中華優秀傳統文化的國際傳播，使其得到更好的保護利用,7
http://hk.huaxia.com/ah-tw/hwh/hzsd/2012/03/2783418.html,徽州木雕藝術特色,徽州木雕，石雕、磚雕藝術善於處理原材料本色，既能溶化在建築物整體之中，又能像水墨畫一樣，清新淡雅，特別是木雕藝術，更為古色古香的建築錦上添花 徽州民間木雕藝人們還善於把閃電等，經過雕刻者運用誇張的具象固定、提煉出他們所熟悉的可視形象，運用到雕刻中來 徽州木雕的裝飾處理，對所表現的形象均作高度概括，並帶有變形手法,7
http://www.ahage.net/news/5843.html,电视片《徽州建筑》展现皖韵,日前，《徽州建筑》专题片通过由全国文化信息资源建设管理中心组织的专家审看 《徽州建筑》是一部大型的电视专题片，由全国文化信息资源建设管理中心出资，安徽省级分中心承建 该片共分为十四集九个篇章，总计   分钟，内容涉及古徽州的民居、祠堂、戏台、园林、书院、桥、塔、亭及牌坊等建筑,8
http://www.ahage.net/photo/11695.html,歙县中学的老照片（组图）,安徽省歙县中学坐落在全国历史文化名城、人民教育家陶行知的故乡歙县县城     年定名为“安徽省歙县中学”     年被省教委评为“安徽省体育卫生国防教育先进集体”,18
http://www.ahage.net/shuhua/2178.html,徽墨的发展起源,到了明清时期，徽墨的制作进入盛世阶段，随着社会经济的迅猛发展，产量激增，制墨技艺也不断进步，墨的图案绘刻和漆匣的装潢制作，都达到了登峰造极的境界 他们对徽墨在原有的基础上进行了改进创新，终于制成了有如“金不换”的文苑珍品，其中龙香剂墨、天琛墨、仙桃核墨、紫薇恒星图墨、鱼戏莲墨、西湖十景墨、地球墨等均为绝世之作，使徽墨形成了“落纸如漆，色泽黑润，经久不褪，纸笔不胶，香味浓郁，奉肌腻理”的特点 这时期的徽墨按原料不同还可分为松烟、油烟、漆烟和超漆烟等品种，其中最名贵的是超漆烟等高级油烟墨，这类墨散发出紫玉光泽，用于书法色泽黝而能润,17
http://www.ahage.net/xuancheng/23439.html,崇祀旌德乡贤祠的七贤之一：姚裕,"姚司户八世孙,气宇轩昂，善文能吟，书法精湛,尤长草楷，精于种植花草 后迁河南鲁山县教谕，教授水平更加提髙,声名越来越好 鲁山县自明初以来，中科第者寥寥,姚裕任教谕后联中 人，其中袁中愷后晋升为都宪",17
http://www.ahage.net/xuancheng/23441.html,崇祀旌德乡贤祠的七贤之四：汪泓,"汪泓到任后,采取发动百姓协助军队,组成军民联合抗寇,取得了胜利,使当地恢复平安 相邻的县乡百姓打官司，争赴阜城投状审冤，求汪泓审理,因而被称为“神君” 第二年,会蓟(内蒙、河北)边境告急，御使上疏荐汪泓守蓟州，汪泓上任时,见军队士气低糜,纪律松驰",17
http://www.wuyuan168.com/5639.html,婺源旅游小窍门（婺源旅游注意事项）,"（李坑的路口有好多拉客的会以住在他家可以不用买门票，千万不要相信 现在的婺源的景点管理很严格，李坑的售票厅到晚上  都有人值班，而且安装了摄像逃票是不可能的） 醉美婺源旅游网是一家公益性质的民间旅游网站，我们尊重并保护知识产权，根据《信息网络传播权保护条例》，如果我们转载的作品侵犯了您的权利,请通知我们，我们会及时删除",13
http://www.wuyuan168.com/bbs/thread-17786-1-14.html,徽州查氏名人之查文徽、查元方、查道 ,查道(   -    )，字湛然，歙州休宁(属安徽)人，查元方子 《宋史》本传记载：“查道，字湛然，歙州休宁人 徐铉稽《神录云》中引《徂异记》云：“查道奉使高丽，见海沙中一妇人，肘后有红鬣，问之，曰人鱼也,7
http://www.wuyuan168.com/bbs/thread-17804-1-14.html,徽州和徽商文化资料搜集，有价值！！！值得一看 ,徽州和徽商文化资料搜集，有价值 徽州和徽商文化资料搜集，有价值 徽州和徽商文化资料搜集，有价值,10
http://www.wuyuan168.com/bbs/thread-690-1-39.html,徽州文化博物馆落成开馆 徽州传统文化缩影 , 月 日，安徽黄山市徽州文化博物馆正式落成开馆 博物馆集徽州文化展示、收藏、研究、培训、非物质文化遗产演示、旅游观光等功能于一体，建筑面积 . 万平方米，收藏陈列了各种历史文物近  万件（册），是徽州传统文化的历史缩影,1
http://www.wuyuan168.com/bbs/thread-696-1-39.html,汽车旅行：驾行画里徽州[组图] ,一路上除了我这个担当司机职责的人，要随时关注路况和注意路牌提示以免错过高速公路的入口和出口，因而不敢怎么插话，车里的人都在聊着黄山的神秀奇观、徽商的富甲天下、徽州六府的文化积淀、胡适的才华风度等，聊累了就如监工一般问我到哪儿了 胡适曾把牛作为徽州人精神的象征，勤劳而无怨，宏村建造者不仅巧妙地解决了村子的供水问题，还将自己的追求、崇尚寄予在这个设计中 与当时苏州拙政园、无锡蠡园并称“江南三大私家名园”，现在的鲍家花园收藏盆景作品近万盆，荟萃海内外盆景流派之精华，广纳各方花草藤木之名贵，融亭台楼阁、小桥流水于一体，为当今中国最大、最美、最具特色徽商贵族庄园,7
http://www.99huizhou.com/archiver/fid-190.html,徽州左台吴氏,从杨州吴氏宅第走出来的兄弟三院士---吴征镒丶吴征鉴丶吴征铠 抗战击落日机日舰第一人----歙县人吴范烈士永垂不朽 （南宋）学者吴自牧和他的《梦粱录》  卷----转载,18
http://www.ahage.net/fengsu/21980.html,关于徽州民谣的采集与整理,徽州民谣是徽州人民创作、吟诵、口传心记的民间口头艺术，反映了古徽州人劳动、生活、习俗、时政和思想感情，是博大精深的徽州文化宝库中独具特色的珍宝 随着社会的发展，现代传播方式的改变，这种口传文化的生存正面临着巨大挑战：一是产生民谣的社会背景和文化心态发生了巨大的变化 过去，徽州人聚族而居，交通不便，识字不多，书写不易等状况，使得民谣大量传播，成为反映心声，排遣内心，传达信息、凝固思想的一种方式，而随着时代的变迁，这些区域人文背景的传播基础正在逐渐弱化,1
http://www.ahage.net/html/tuijian/19625.html,祁门县祁红乡《松潭风物》之《十景文诌》,“十景”之所以说“文诌”，这其实是中国传统文化的弊陋 余秋雨借鲁迅的话说的好：“只要翻开任何一部县志，总能找到该县的十景八景，实在没有了景致，也可以想出‘远村明月’、‘萧寺清钟’、‘古池好水’之类名目列举 既然说是“文诌”，我们何仿再“诌”一“诌”，让“松潭十景”也两两相对,17
http://www.ahage.net/huangshan/21976.html,谈黟县的重教风俗的形成与影响,到西递旅游的，都会走进第一处景点“旷古斋”，里面有一块独具特色的花岗岩碑刻：耕读人家，能够大胆的把读书与耕田放在一起，这对于我们深知儒家思想是一贯鄙视劳动的看法是一大震惊，而且我们可以仔细的看看这块石碑，不是当地产的黟县青那种黑色的玄武岩，而是以花岗岩，这不也说明了它的独特性：黟县的重教风俗是不同于其他地方的 西递是当年徽州商人出产较多的地方，而且也是多有读书中举的，在小门上留下如此的碑刻，肯定是意味着前进可以“学而优则仕”，后退何以“归隐山林”，可见这豪门巨宅的主人是很有心计的，深得儒家思想的中庸之道 黟县柏山村人范蔚文（    -    ），幼年家境清贫，父亲早逝，与母亲相依为命，他在家乡读了几年私塾，十三岁便到芜湖学做生意，通过自己刻苦努力，苦心经营终于成为芜湖木材巨商，并在沿江一带开设多家钱庄,6
http://www.ahage.net/huipaijianzhu/1724.html,徽派建筑：布局强烈突出“社会伦理”,徽州是理学的崛起之地，徽州人深受理学的影响和滋润，古民居建筑的每一个布局架构都强烈突显出“理”的说教意味，有着深厚的社会伦理功能 便单纯的高，则给人阴沉压抑的感觉，故而在围墙上又常用黟青石双而镂空雕刻着两扇窗，图案往往是喜鹊登梅，喻寒尽春来的喜讯，既是在家妻子儿女的向往，又是对在外家人的祝福 当然也有人这样开门，在西递正街建于清康熙三十年的“大夫第”，临街彩楼正处于街角，门就在其下，主人想到街角人来人往，担担挎篮什么的行走十分不便，于是便把门朝后凹进去一块，把墙角一人高以下砌成圆角，主人在门楣上这样写着：“作退一步想”,8
http://www.ahage.net/huipaijianzhu/1972.html,徽派建筑的美学意识趋向, ．其时全国风水文化中心已由赣北北移皖南，士民工商对风水文化顶礼膜拜，笃信不疑，认为村镇的整体布局所勾勒而成的地形轮廓的寓意内涵，直接反映了一个宗族的文化素质，关系着宗族的荣辱兴衰 生活在“理学文章山水幽”，独特的人文环境中的徽州人文化修养深厚，构思村镇蓝图时最善于抓住山水做文章，表现为：山峦为溪水骨架，溪水是村落血脉，建筑物成了依附于血脉——溪水及其支流(或人工沟渠)的“血细胞”，故徽派建筑群体布局时多重视周围环境，参考山形地脉，水域植被，或依山傍水，或枕山跨水，力求人工建筑和自然景观融为一体，居家环境静谧优美，舒适雅致，如诗如画，保持人与自然的天然和谐 徽派建筑的美学趋向，是古徽州独特的人文环境与优美的自然风光完美融合的艺术结晶，是一幅形象生动的古徽州社会生态图,8
http://www.ahage.net/huipaijianzhu/1975.html,徽派建筑三绝,黑色墙面，白色马头墙，青石板路和那插着鸡毛掸子的青花翩翩的高脚瓷瓶，黑是黑得彻底，白则白得坦然，让我们感受到的不仅仅是恍若隔世的复旧感，更主要的是加深了我们对徽州传统生活的理性认识 按着国学大师胡适的说法，朝奉，原来指的是当铺中的工作人员，而徽州朝奉，则是一切徽州士绅和商人的泛称了 这一瞬间，胡适想起的，是远在千山万水之外的故乡徽州,8
http://www.ahage.net/huipaijianzhu/4929.html,与女性有关的徽派建筑,权夫权演绎着男尊女卑的千年信条，可灿烂多彩的徽州文化，又让我在徽派建筑里看见了徽州女人一生的足迹，由及笄少女的憨态的娇嗔，到灯下怨妇茕茕的哀叹 在徽派民居楼上天井的四周都设置有靠椅子，这靠椅便是古徽州女子栖息和活动的场所，这靠椅子雅称美人靠 歙县北岸的廊桥，在古徽州直通徽昌古道，有崎岖的山路可到杭州，对于十三四岁就往外一丢的徽商们，许多是从这里走出去的,8
http://www.ahage.net/huishang/6426.html,东方家园的徽文化传承之路,自成立以来就以“传承徽文化，创建新黄山”为公司的创业理念，在项目开发中注重与黄山本土的实际情况与人文环境相融合，致力于开发出体现徽文化内涵、同时具有时代意义与文化意义的精品楼盘，东方家园的诞生即是基于这一理念下的开山之作 东方家园以人本化的思路去发扬徽派建筑理念的精髓，形成了“庭院深深、日子闲闲”的居住氛围，精致细腻地重现了传统江南居民的风貌，充分照顾到黄山人的居住习惯 同时公司注重创新，开拓进取，为提高楼盘在市场中的竞争力，大量采用健康节能材料，吸取社区智能管理系统，使东方家园荣获“黄山首家健康节能小区”和“黄山首家智能住宅小区”等荣誉称号,1
http://www.ahage.net/lvyou/17229.html,黟县济阳江村,在这条著名的通衢古道上，有一个江氏聚族而居的古老的大乡村，这便是龙江乡江村，江村古属会昌乡，称二都 ”（罗愿《新安志》）讲到江村的来历，说来话长，据史载，济阳郡江氏的远祖是黄帝的第五代孙子，名叫伯益 因为遇上百年不遇的大水，济阳郡席卷无踪，江卓率全族告庙南迁，有一支迁往江西都昌县，这便是江万里的祖先,6
http://www.ahage.net/mingren/22122.html,胡适与曹诚英,胡适（    －    ）绩溪上庄人，出生于上海，童年是在家乡上庄渡过的 我很同意这样的看法，在胡适这个人身上隐藏着许多值得大力推崇的东西，他理性、中庸而平易近人，宽容、温文尔雅，有着最清明的思想追求，有着浪漫的方式，“温而厉”是对他最好的形容，他不热衷于官僚生活，一生最大的爱好，是写作求知，教书育人     年曹诚英去了杭州，就读于杭州女子师范学校，    年汪静之、冯雪峰、魏金枝、柔石等人在杭州组织晨光社，曹诚英也参加了这个文学团体，并得到胡适的支持和帮助,17
http://www.ahage.net/mingren/5116.html,朱熹二三事,经过查访，朱熹了解到，这是由于原台州知府、时已宣布升迁江西提刑的唐仲友，因在荒年违法促限催税而造成的 于是，朱熹对唐仲友的所作所为进行了全面调查，民怨沸腾的百姓纷纷前来告状，所列举的罪状有“促限催税，违法扰民，贪污淫虐，畜养亡命，偷盗官钱，伪造官会等事”，确是五毒俱全 朱熹一到任上，通过四处明查暗访，体察民情，决心先从更化习俗、惩治官吏腐败方面着手，来改变漳州的风俗,14
http://www.ahage.net/news/24367.html,绩溪“五个结合”推进非遗保护与传承,依托《徽州文化生态保护区总体规划》制定了实施方案，明确了 年近期、  年中期和  年远期目标和保护规划，提出了具体的行动计划 在坚持区域性整体保护的同时，选择徽墨、徽剧、徽菜等特色浓郁、价值颇高的非遗项目进行重点保护，抓重点带全面 制定非遗专项资金管理办法，建立保护传承评估考核制度，依据考核结果进行监督检查，使非遗保护工作制度化规范化,17
http://www.ahage.net/news/25502.html,韩再芬到歙县雄村传授文化艺术,近日，著名黄梅戏表演艺术家、国家级非物质文化遗产项目代表性传承人韩再芬在市、县相关领导的陪同下来到宰相故里国家级  一品雄村景区指导文化艺术和非物质文化遗产开发及保护工作，雄村乡、旅委等单位负责人陪同 在听取了地方政府对雄村亮点打造和景区开发规划后，她说：雄村文化底蕴深厚，一定要做好文旅结合这篇文章，明年桃花盛开的时候，一定要再来雄村，欣赏雄村享有“十里红云”美誉的桃花坝 自宋嘉定十年（    ）至清光绪六年（    ），休宁出了  名文武状元，,18
http://www.ahage.net/news/32211.html,歙县“国际志愿者日”文化服务基层,歙县“国际志愿者日”文化服务基层 安徽文化网 日上午，在“国际志愿者日”来临前，以“弘扬志愿精神、争做歙县好人”为主题，歙县文化馆积极开展文化服务工作 本次活动以培养和践行社会主义核心价值观为根本，以知促行、以行促知、让“奉献、有爱、互助、进步”的志愿精神深入人心，积极推进我县志愿服务制度化和学雷锋活动的常态化,18
