url,segments,flag
http://www.xinhs.cn/article.asp?id=2230,"2006年 元旦 之 夜 国际 摇滚 钢琴 王子 登陆 黄山
",1
http://www.xinhs.cn/article.asp?id=2227,"祁门 文化 娱乐业 “ 成家 ” 了
",1
http://www.xinhs.cn/article.asp?id=2203,"歙县 黄梅戏 唱 响 无锡
",1
http://www.xinhs.cn/article.asp?id=2189,"祁红 文化 之 旅 成为 茶 乡 冬 游 热点
",1
http://www.xinhs.cn/article.asp?id=2176,"《 徽州 古 村落 文化 丛书 》 出版
",1
http://www.xinhs.cn/article.asp?id=2169,"承志堂 内 再现 “ 徽州 女人 ”
",1
http://www.xinhs.cn/article.asp?id=2108,"第九 届 中国 黄山 国际 旅游节 暨 徽 文化节 总结 工作 会议 召开
",1
http://www.xinhs.cn/article.asp?id=2083,"印刷史 上 未 载 未 闻 年代 最 早 的 图文 共 版 活字 印刷
",1
http://www.xinhs.cn/article.asp?id=2080,"“ 创 响 黄山 新 品牌 ， 展示 徽州 古文化 ” ， 第九 届 中国 黄山 国际 旅游节 暨 徽 文化节 闭幕
",1
http://www.xinhs.cn/article.asp?id=2074,"渔 梁 入选 中国 历史 文化 名 村
",1
http://www.xinhs.cn/article.asp?id=2066,"品 徽菜 扬 徽州 文化
",1
http://www.xinhs.cn/article.asp?id=2063,"黄梅戏 《 红 丝 错 》 唱 响 黄山节
",1
http://www.xinhs.cn/article.asp?id=2062,"来到 老 作坊 感受 徽 文化
",1
http://www.xinhs.cn/article.asp?id=2061,"徽 文化 大 揭密
",1
http://www.xinhs.cn/article.asp?id=2059,"“ 欢乐 屯溪 ” 展示 社区 文化
",1
http://www.xinhs.cn/article.asp?id=2058,"西藏 宗教界 爱国人士 来 我市 考察
",1
http://www.xinhs.cn/article.asp?id=2039,"新安 源头 掀起 状元 风
",1
http://www.xinhs.cn/article.asp?id=2038,"首 届 “ 花山谜窟 ” 国际 论坛 闭幕
",1
http://www.xinhs.cn/article.asp?id=2033,"王 金山 省长 夸赞 竹雕 真 功
",1
http://www.xinhs.cn/article.asp?id=2032,"休宁 劲 刮 状元 风
",1
http://www.xinhs.cn/article.asp?id=2030,"众 专家 畅 言 谜窟 论坛
",1
http://www.xinhs.cn/article.asp?id=2029,"老外 都 夸 祁 红香
",1
http://www.xinhs.cn/article.asp?id=2028,"演绎 古代 造纸术
",1
http://www.xinhs.cn/article.asp?id=2027,"缕 悬 式 罗 盘 “ 失而复得 ”
",1
http://www.xinhs.cn/article.asp?id=2026,"品味 徽州 文化 大观园 再现 圆明园 64 景
",1
http://www.xinhs.cn/article.asp?id=2025,"花山谜窟 个性化 邮票 发行 了
",1
http://www.xinhs.cn/article.asp?id=2017,"歙县 荣获 “ 全国 文化 先进县 ” 光荣 称号
",1
http://www.xinhs.cn/article.asp?id=2016,"歙县 黄梅戏 剧团 大戏 《 红 丝 错 》 将 亮相 黄山节
",1
http://www.xinhs.cn/article.asp?id=2015,"“ 徽州 邮品 展 ” 尘埃落定
",1
http://www.xinhs.cn/article.asp?id=2000,"盆景 中 的 精品 —— 徽派 盆景
",1
http://www.xinhs.cn/article.asp?id=1992,"全力以赴 齐抓共管 “ 保护 自然 文化 遗产 ， 弘扬 古老 徽州 文化 ”
",1
http://www.xinhs.cn/article.asp?id=1968,"歙县 首 个 民间 姓氏 文化 研究 组织 成立
",1
http://www.xinhs.cn/article.asp?id=1955,"徽派 建筑
",1
http://www.xinhs.cn/article.asp?id=1952,"徽州 谱牒 ： 家族 与 社会 国际 学术 研讨会 在 我市 举办
",1
http://www.xinhs.cn/article.asp?id=1938,"黄山 国际 旅游节 暨 徽 文化节 歙县 部分
",1
http://www.xinhs.cn/article.asp?id=1928,"黄山 ： 携 “ 徽 文化 ” 走 进 珠三角
",1
http://www.xinhs.cn/article.asp?id=1902,"古建 专家 罗哲 文 盛赞 状元 博物馆
",1
http://www.xinhs.cn/article.asp?id=1897,"我国 首 个 税 文化 博物馆 在 黄山 开馆
",1
http://www.xinhs.cn/article.asp?id=1894,"“ 浮梁 歙州 ， 万国 来 求 ”
",1
http://www.xinhs.cn/article.asp?id=1888,"中国 戏曲 史 上 的 活化石 —— 徽州 目 连戏
",1
http://www.xinhs.cn/article.asp?id=1880,"中国 第一 税 文化 博物馆 ( 上 )
",1
http://www.xinhs.cn/article.asp?id=1876,"农民 需要 什么样 的 文化
",1
http://www.xinhs.cn/article.asp?id=1870,"市 领导 赴 徽州区 检查 黄山 节 筹备 情况
",1
http://www.xinhs.cn/article.asp?id=1869,"黄山 节 筹委会 专题 研究 “ 徽州 文化 大观园 ” 项目 建设
",1
http://www.xinhs.cn/article.asp?id=1864,"国家 图书馆 向 屯溪区 赠书
",1
http://www.xinhs.cn/article.asp?id=1858,"为 徽 文化 钤美印
",1
http://www.xinhs.cn/article.asp?id=1808,"歙县 古城 墙下 惊 现 古代 墓葬 群
",1
http://www.xinhs.cn/article.asp?id=1806,"拯救 历史 遗存 ， 弘扬 古 徽 文化 ， 歙县 建造 徽商 大 宅院
",1
http://www.xinhs.cn/article.asp?id=1804,"珠算 文化 等 七 个 项目 被 省 推荐 申报 全国 第一 批 非物质 文化 遗产 代表作
",1
http://www.xinhs.cn/article.asp?id=1801,"市 社科联 第四 次 代表大会 举行 ： 继承 弘扬 徽州 历史 文化 ， 繁荣 发展 哲学 社会科学
",1
http://www.xinhs.cn/article.asp?id=1758,"臧 世凯 调研 我市 宣传 文化 工作 ， 提 出 要 创 新 体制 机制 ， 提高 工作 水平
",1
http://www.xinhs.cn/article.asp?id=1750,"朱 文根 赴 黟县 调研 文化 产业 发展 情况
",1
http://www.xinhs.cn/article.asp?id=1723,"新闻 出版 文艺 战线 座谈 ： 深入 大 练兵 ， 勇创 新 业绩
",1
http://www.xinhs.cn/article.asp?id=1713,"市政协 召开 委员 约谈 会 为 文化 大 市 建言 献策
",1
http://www.xinhs.cn/article.asp?id=1697,"省 新闻 出版局 在 我市 召开 座谈会
",1
http://www.xinhs.cn/article.asp?id=1661,"实施 东向 发展 战略 , 皖浙 广播 跨 省 联合 , 黄山 交通 旅游 之 声 签约
",1
http://www.xinhs.cn/article.asp?id=1608,"洲际 小姐 大赛 筹备 工作 领导组 要求 全力以赴 做好 大赛 筹备 工作
",1
http://www.xinhs.cn/article.asp?id=1571,"祁门 发现 许 国 碑刻
",1
http://www.xinhs.cn/article.asp?id=1567,"朱 葵 乡 情 画展 在 屯 展出
",1
http://www.xinhs.cn/article.asp?id=1553,"“ 中国 第一 状元 县 ” 个性化 邮票 面世
",1
http://www.xinhs.cn/article.asp?id=1551,"明 “ 汉白玉 石狮 ” 重现 查湾
",1
http://www.xinhs.cn/article.asp?id=1548,"推进 文化 与 旅游 结合 , 促进 旅游 经济 大 发展
",1
http://www.xinhs.cn/article.asp?id=1540,"全市 文化 大 市 建设 规划 工作 座谈会 召开 ， 要求 文化 大 市 建设 规划 工作 即日 正式 启动
",1
http://www.xinhs.cn/article.asp?id=1527,"全国 人大 常委会 调研组 到 我市 调研 ， 强调 弘扬 优秀 文化 加强 道德 建设 构建 和谐 社会
",1
http://www.xinhs.cn/article.asp?id=1479,"田汉 基金会 考察团 来 我市
",1
http://www.xinhs.cn/article.asp?id=1478,"屯溪区 社区 文化 建设 纪略 —— 搭 建 欢乐 的 舞台
",1
http://www.xinhs.cn/article.asp?id=1470,"叶 挺 将军 黄山 摄影 作品 展出
",1
http://www.xinhs.cn/article.asp?id=1466,"东方红 影视城 项目 稳步 推进
",1
http://www.xinhs.cn/article.asp?id=1455,"打造 文化 大 市 建设 新 亮点 , 中国 徽州 税 文化 陈列馆 筹建
",1
http://www.xinhs.cn/article.asp?id=1432,"遗产 保护 成为 发展 的 助推器 , 为 现实 发展 提供 基础 , 为 可 持续 发展 提供 平台
",1
http://www.xinhs.cn/article.asp?id=1427,"休宁县 溪口 发现 汪 由敦题碑
",1
http://www.xinhs.cn/article.asp?id=1393,"弘扬 优秀 传统 文化 ， 为 安徽 崛起 提供 精神 动力
",1
http://www.xinhs.cn/article.asp?id=1392,"罗 豪才 率 团 来皖 考察 “ 徽 文化 ”
",1
http://www.xinhs.cn/article.asp?id=1390,"罗 豪才 的 徽 文化 情结
",1
http://www.xinhs.cn/article.asp?id=1381,"徽商 大会 筹备 工作 有条不紊
",1
http://www.xinhs.cn/article.asp?id=1360,"市 领导 赴 歙县 调研 时 提 出 以 先进 文化 占领 农村 阵地
",1
http://www.xinhs.cn/article.asp?id=1356,"徽州 文化 研究院 学术 研讨会 召开
",1
http://www.xinhs.cn/article.asp?id=1346,"全省 新闻 出版 文艺 战线 开展 大 练兵 活动
",1
http://www.xinhs.cn/article.asp?id=1335,"百 余 企业家 纵论 文化 兴企
",1
http://www.xinhs.cn/article.asp?id=1334,"以 省 试点 市 为 契机 , 探索 文化 体制 改革 , 促进 文化 事业 繁荣
",1
http://www.xinhs.cn/article.asp?id=1324,"齐云山 ： 中国 道教 文化 的 活化石
",1
http://www.xinhs.cn/article.asp?id=1193,"山西 首 次 发掘 夏县 崔 家 河 墓地
",1
http://www.xinhs.cn/article.asp?id=1083,"黄宾虹 逝世 ５０ 周年 纪念 活动 将 隆重 举行
",1
http://www.xinhs.cn/article.asp?id=1063,"梅 绽 枝头 春意 闹 ， 岩寺 新四军 军部 纪念馆 开展 红色 课堂
",1
http://www.xinhs.cn/article.asp?id=1008,"乡村 文化 是否 正在 逝去
",1
http://www.xinhs.cn/article.asp?id=1007,"人民日报 两会 特稿 ： 大力 推进 社会主义 先进 文化 建设
",1
http://www.xinhs.cn/article.asp?id=1006,"“ 雷峰塔 出土文物 特 展 ” 展览 签字 仪式 在 杭州 举行
",1
http://www.xinhs.cn/article.asp?id=1002,"“ 少林功夫 ” 申报 世界 文化 遗产 工作 已经 启动
",1
http://www.xinhs.cn/article.asp?id=932,"安徽 文化 下乡 忙
",1
http://www.xinhs.cn/article.asp?id=931,"我国 采取 四 大 措施 保护 发展 少数民族 传统 文化
",1
http://www.xinhs.cn/article.asp?id=930,"陈 至立 要求 加快 推进 文化 信息 资源 共享 工程 建设
",1
http://www.xinhs.cn/article.asp?id=953,"岩寺 “ 上 九 ” 庙会 涌动 科技 春潮
",1
http://www.xinhs.cn/article.asp?id=952,"云 门 峰 下 春意 闹
",1
