segments,count,ratio
朽烂,1,4.92777362202e-05
"。
假期",1,4.92777362202e-05
"。
棂星门",1,4.92777362202e-05
323年,1,4.92777362202e-05
时序,1,4.92777362202e-05
侈人,1,4.92777362202e-05
逗得,1,4.92777362202e-05
"。
老僧入定",1,4.92777362202e-05
墨遂,1,4.92777362202e-05
1152年,1,4.92777362202e-05
笃世不欺,1,4.92777362202e-05
心包,1,4.92777362202e-05
宪立,1,4.92777362202e-05
僵,1,4.92777362202e-05
子作,1,4.92777362202e-05
"根基
儒学",1,4.92777362202e-05
泰元,1,4.92777362202e-05
价格表,1,4.92777362202e-05
西伯,1,4.92777362202e-05
入乡随俗,1,4.92777362202e-05
原水香园,1,4.92777362202e-05
帅盔,1,4.92777362202e-05
遭逢,1,4.92777362202e-05
"。
南京",1,4.92777362202e-05
盟约,1,4.92777362202e-05
人陈栎,1,4.92777362202e-05
婺源隶,1,4.92777362202e-05
5.66,1,4.92777362202e-05
"：
宋代",1,4.92777362202e-05
天下为公,1,4.92777362202e-05
定好,1,4.92777362202e-05
纺绩,1,4.92777362202e-05
酌量,1,4.92777362202e-05
鸦啼,1,4.92777362202e-05
群艺馆,1,4.92777362202e-05
习篆,1,4.92777362202e-05
瓦灰,1,4.92777362202e-05
口王氏,1,4.92777362202e-05
流畅地,1,4.92777362202e-05
棉絮,1,4.92777362202e-05
无得分,1,4.92777362202e-05
良木,1,4.92777362202e-05
结付,1,4.92777362202e-05
可徒恃其,1,4.92777362202e-05
"松萝
汪",1,4.92777362202e-05
在涡,1,4.92777362202e-05
4549,1,4.92777362202e-05
"，""",1,4.92777362202e-05
屋基契,1,4.92777362202e-05
"卷
华",1,4.92777362202e-05
看邑,1,4.92777362202e-05
假日经济,1,4.92777362202e-05
公济饷,1,4.92777362202e-05
手瓮,1,4.92777362202e-05
"2月
③",1,4.92777362202e-05
授旗,1,4.92777362202e-05
邑粮,1,4.92777362202e-05
迷津,1,4.92777362202e-05
一式四份,1,4.92777362202e-05
"”
双",1,4.92777362202e-05
泗州,1,4.92777362202e-05
竞折腰,1,4.92777362202e-05
1271年,1,4.92777362202e-05
氏青提,1,4.92777362202e-05
"一
渐",1,4.92777362202e-05
磷火,1,4.92777362202e-05
“篆,1,4.92777362202e-05
"篆刻
（",1,4.92777362202e-05
"。
1980年",1,4.92777362202e-05
荒无人烟,1,4.92777362202e-05
相共,1,4.92777362202e-05
x-p,1,4.92777362202e-05
半截,1,4.92777362202e-05
事实真相,1,4.92777362202e-05
政说,1,4.92777362202e-05
工捐,1,4.92777362202e-05
娟,1,4.92777362202e-05
莫须有,1,4.92777362202e-05
不之东而之西,1,4.92777362202e-05
领率,1,4.92777362202e-05
"
二",1,4.92777362202e-05
俄亥俄,1,4.92777362202e-05
喜宴,1,4.92777362202e-05
盗马,1,4.92777362202e-05
馃焙,1,4.92777362202e-05
麸饺,1,4.92777362202e-05
峭壑,1,4.92777362202e-05
世号,1,4.92777362202e-05
短鬣,1,4.92777362202e-05
商科,1,4.92777362202e-05
颈等,1,4.92777362202e-05
君讳,1,4.92777362202e-05
甲天下者,1,4.92777362202e-05
荒山秃岭,1,4.92777362202e-05
时物,1,4.92777362202e-05
"。
*",1,4.92777362202e-05
"”
不时",1,4.92777362202e-05
杂文,1,4.92777362202e-05
让堂,1,4.92777362202e-05
愚笨,1,4.92777362202e-05
一如继往,1,4.92777362202e-05
改忠,1,4.92777362202e-05
杏定,1,4.92777362202e-05
米馃时,1,4.92777362202e-05
作证,1,4.92777362202e-05
韦斋祠,1,4.92777362202e-05
作词,1,4.92777362202e-05
彻自,1,4.92777362202e-05
蝶儿,1,4.92777362202e-05
"。
临别",1,4.92777362202e-05
后隐,1,4.92777362202e-05
罢祠,1,4.92777362202e-05
之麓,1,4.92777362202e-05
忍饥挨饿,1,4.92777362202e-05
麟石,1,4.92777362202e-05
睡睡,1,4.92777362202e-05
焚修,1,4.92777362202e-05
→考,1,4.92777362202e-05
"。
T",1,4.92777362202e-05
梦樵,1,4.92777362202e-05
群川,1,4.92777362202e-05
心里边,1,4.92777362202e-05
"卷
(",1,4.92777362202e-05
里拉,1,4.92777362202e-05
绝无仅有的,1,4.92777362202e-05
天时地利人和,1,4.92777362202e-05
曾参,1,4.92777362202e-05
"。
亲近",1,4.92777362202e-05
捕捞,1,4.92777362202e-05
"教书
江永",1,4.92777362202e-05
深蓝色,1,4.92777362202e-05
安妥,1,4.92777362202e-05
时偕,1,4.92777362202e-05
县塾,1,4.92777362202e-05
刘胜,1,4.92777362202e-05
前桥,1,4.92777362202e-05
言行不一,1,4.92777362202e-05
过秤,1,4.92777362202e-05
招幌,1,4.92777362202e-05
大不列颠,1,4.92777362202e-05
要掩疵,1,4.92777362202e-05
红倌,1,4.92777362202e-05
审判官,1,4.92777362202e-05
坟等,1,4.92777362202e-05
潮水,1,4.92777362202e-05
飞虎,1,4.92777362202e-05
长裙,1,4.92777362202e-05
蛛网,1,4.92777362202e-05
1360年,1,4.92777362202e-05
诏谕,1,4.92777362202e-05
主圳,1,4.92777362202e-05
"由来
古",1,4.92777362202e-05
"。
卷首",1,4.92777362202e-05
主帅,1,4.92777362202e-05
真名,1,4.92777362202e-05
仅歙,1,4.92777362202e-05
米业,1,4.92777362202e-05
几乎乎,1,4.92777362202e-05
秦皇岛,1,4.92777362202e-05
"取义
新安",1,4.92777362202e-05
居食,1,4.92777362202e-05
神经衰弱症,1,4.92777362202e-05
阿风,1,4.92777362202e-05
"。
市委",1,4.92777362202e-05
臀部,1,4.92777362202e-05
"粮商
徽州",1,4.92777362202e-05
沉博绝丽,1,4.92777362202e-05
折页,1,4.92777362202e-05
李商隐,1,4.92777362202e-05
轴畴,1,4.92777362202e-05
守昆,1,4.92777362202e-05
歙分界,1,4.92777362202e-05
清·趙吉,1,4.92777362202e-05
清账,1,4.92777362202e-05
价廉,1,4.92777362202e-05
炳辉,1,4.92777362202e-05
似懂非懂,1,4.92777362202e-05
不贻谋淑,1,4.92777362202e-05
霖铃,1,4.92777362202e-05
轰动性,1,4.92777362202e-05
其筑祠,1,4.92777362202e-05
人情冷暖,1,4.92777362202e-05
总店,1,4.92777362202e-05
酸儒,1,4.92777362202e-05
307507,1,4.92777362202e-05
萝山峰,1,4.92777362202e-05
朱璋,1,4.92777362202e-05
派遣军,1,4.92777362202e-05
东曙,1,4.92777362202e-05
徵,1,4.92777362202e-05
光芒四射,1,4.92777362202e-05
"……
与会",1,4.92777362202e-05
辩伪,1,4.92777362202e-05
"。
出殡",1,4.92777362202e-05
官风,1,4.92777362202e-05
钦羡,1,4.92777362202e-05
绍岳,1,4.92777362202e-05
怵目惊心,1,4.92777362202e-05
合得来,1,4.92777362202e-05
1123,1,4.92777362202e-05
绪言,1,4.92777362202e-05
"。
洽",1,4.92777362202e-05
夜阑人静,1,4.92777362202e-05
"。
活",1,4.92777362202e-05
乌篷船,1,4.92777362202e-05
1127,1,4.92777362202e-05
逗她,1,4.92777362202e-05
"此生
齐",1,4.92777362202e-05
实明,1,4.92777362202e-05
黄放,1,4.92777362202e-05
西北方,1,4.92777362202e-05
无一,1,4.92777362202e-05
麦......,1,4.92777362202e-05
道貌岸然,1,4.92777362202e-05
因之不靖,1,4.92777362202e-05
"""庙""就是",1,4.92777362202e-05
纱窗,1,4.92777362202e-05
肌雪骨,1,4.92777362202e-05
转怒,1,4.92777362202e-05
单股,1,4.92777362202e-05
"金山""灵性",1,4.92777362202e-05
垛川,1,4.92777362202e-05
大邑县,1,4.92777362202e-05
总指挥部,1,4.92777362202e-05
砥道,1,4.92777362202e-05
氏如韦馆刻,1,4.92777362202e-05
山梅花,1,4.92777362202e-05
文锡,1,4.92777362202e-05
浆水,1,4.92777362202e-05
考不取,1,4.92777362202e-05
"。
链接",1,4.92777362202e-05
一十七,1,4.92777362202e-05
乔装打扮,1,4.92777362202e-05
粗坯,1,4.92777362202e-05
火山爆发,1,4.92777362202e-05
采儒,1,4.92777362202e-05
府谯,1,4.92777362202e-05
子而外,1,4.92777362202e-05
图库,1,4.92777362202e-05
1123－1195年,1,4.92777362202e-05
眼见得,1,4.92777362202e-05
缮修,1,4.92777362202e-05
家托尔布邦恩•洛登从,1,4.92777362202e-05
"嗳！
在",1,4.92777362202e-05
轻飘飘,1,4.92777362202e-05
虹园,1,4.92777362202e-05
轻而易举,1,4.92777362202e-05
"精髓
对于",1,4.92777362202e-05
景军,1,4.92777362202e-05
场价,1,4.92777362202e-05
鸦背斜,1,4.92777362202e-05
凤呜,1,4.92777362202e-05
翁文灏,1,4.92777362202e-05
简単,1,4.92777362202e-05
而查士,1,4.92777362202e-05
上五下三,1,4.92777362202e-05
武氏代,1,4.92777362202e-05
苍瑰室,1,4.92777362202e-05
女坊,1,4.92777362202e-05
"""祷",1,4.92777362202e-05
"?
父亲",1,4.92777362202e-05
12时,1,4.92777362202e-05
663,1,4.92777362202e-05
义歧,1,4.92777362202e-05
歌舞团,1,4.92777362202e-05
肉馅,1,4.92777362202e-05
媚骨,1,4.92777362202e-05
器服,1,4.92777362202e-05
西田李氏祠堂,1,4.92777362202e-05
"。
高考",1,4.92777362202e-05
天仙化,1,4.92777362202e-05
伪币,1,4.92777362202e-05
居积,1,4.92777362202e-05
划入梓,1,4.92777362202e-05
"。
省博",1,4.92777362202e-05
万不得已,1,4.92777362202e-05
坚强意志,1,4.92777362202e-05
万亿,1,4.92777362202e-05
探掘,1,4.92777362202e-05
小壶,1,4.92777362202e-05
宗绍,1,4.92777362202e-05
"”
王",1,4.92777362202e-05
"：
再",1,4.92777362202e-05
"。
梦笔生花",1,4.92777362202e-05
白驹过隙,1,4.92777362202e-05
"？
辛弃疾",1,4.92777362202e-05
一字一句,1,4.92777362202e-05
泛旅,1,4.92777362202e-05
掬起,1,4.92777362202e-05
安外靖,1,4.92777362202e-05
漪轩,1,4.92777362202e-05
舒琏,1,4.92777362202e-05
"上午
此次",1,4.92777362202e-05
民风淳,1,4.92777362202e-05
曲线,1,4.92777362202e-05
"楼
新安",1,4.92777362202e-05
迟疑,1,4.92777362202e-05
友生,1,4.92777362202e-05
卖好,1,4.92777362202e-05
爲明時,1,4.92777362202e-05
传法六,1,4.92777362202e-05
真菌,1,4.92777362202e-05
老桥,1,4.92777362202e-05
民四,1,4.92777362202e-05
呈赫色,1,4.92777362202e-05
百年史,1,4.92777362202e-05
来庵,1,4.92777362202e-05
晼晻,1,4.92777362202e-05
"。
省政协",1,4.92777362202e-05
叫门,1,4.92777362202e-05
歉意,1,4.92777362202e-05
的枧,1,4.92777362202e-05
工笔画,1,4.92777362202e-05
轩翠,1,4.92777362202e-05
乱堆,1,4.92777362202e-05
e-n,1,4.92777362202e-05
友亮,1,4.92777362202e-05
民窑,1,4.92777362202e-05
公立学校,1,4.92777362202e-05
消痰,1,4.92777362202e-05
分文不取,1,4.92777362202e-05
乡试录,1,4.92777362202e-05
紧身衣,1,4.92777362202e-05
荧荧,1,4.92777362202e-05
抬手,1,4.92777362202e-05
"结构
鬲山",1,4.92777362202e-05
弭盗,1,4.92777362202e-05
家楼,1,4.92777362202e-05
兵胁票,1,4.92777362202e-05
怠而工成速,1,4.92777362202e-05
弈纯,1,4.92777362202e-05
转葬,1,4.92777362202e-05
"。
五十",1,4.92777362202e-05
悲喜剧,1,4.92777362202e-05
田悦,1,4.92777362202e-05
培源,1,4.92777362202e-05
上川,1,4.92777362202e-05
负债累累,1,4.92777362202e-05
“捣,1,4.92777362202e-05
眼中钉,1,4.92777362202e-05
uī,1,4.92777362202e-05
附加值,1,4.92777362202e-05
如泣,1,4.92777362202e-05
国利病书.,1,4.92777362202e-05
无迹可寻,1,4.92777362202e-05
堵死,1,4.92777362202e-05
凹民,1,4.92777362202e-05
发电机组,1,4.92777362202e-05
海舶,1,4.92777362202e-05
互淆,1,4.92777362202e-05
假昴,1,4.92777362202e-05
童养媳,1,4.92777362202e-05
文南,1,4.92777362202e-05
递解,1,4.92777362202e-05
用说,1,4.92777362202e-05
翰著,1,4.92777362202e-05
氏女祠,1,4.92777362202e-05
荡漾…,1,4.92777362202e-05
凶毒,1,4.92777362202e-05
增广,1,4.92777362202e-05
凉菜,1,4.92777362202e-05
县试,1,4.92777362202e-05
鹗为,1,4.92777362202e-05
之四——,1,4.92777362202e-05
状元粿,1,4.92777362202e-05
奔走呼号,1,4.92777362202e-05
"襄
清",1,4.92777362202e-05
护领,1,4.92777362202e-05
"。
9.",1,4.92777362202e-05
倚门卖笑,1,4.92777362202e-05
偏颇,1,4.92777362202e-05
所稀,1,4.92777362202e-05
北迁,1,4.92777362202e-05
砂红,1,4.92777362202e-05
翅愁难展,1,4.92777362202e-05
"特产""",1,4.92777362202e-05
佛蒙特州,1,4.92777362202e-05
音程,1,4.92777362202e-05
张翰,1,4.92777362202e-05
求购者,1,4.92777362202e-05
霍邱县,1,4.92777362202e-05
轩之父,1,4.92777362202e-05
司马迁,1,4.92777362202e-05
恳赏,1,4.92777362202e-05
拍马,1,4.92777362202e-05
耆宿,1,4.92777362202e-05
明辨是非,1,4.92777362202e-05
过眼,1,4.92777362202e-05
清话,1,4.92777362202e-05
荣昌,1,4.92777362202e-05
"。
约定俗成",1,4.92777362202e-05
前新裕大,1,4.92777362202e-05
□焉,1,4.92777362202e-05
樟潭,1,4.92777362202e-05
":
蓬",1,4.92777362202e-05
春生,1,4.92777362202e-05
为民除害,1,4.92777362202e-05
合盟,1,4.92777362202e-05
臭老九,1,4.92777362202e-05
碧藓,1,4.92777362202e-05
解放初期,1,4.92777362202e-05
息事宁人,1,4.92777362202e-05
簿会书,1,4.92777362202e-05
正待,1,4.92777362202e-05
对喝,1,4.92777362202e-05
"质地
善",1,4.92777362202e-05
毁版,1,4.92777362202e-05
敬立,1,4.92777362202e-05
旖丽,1,4.92777362202e-05
762,1,4.92777362202e-05
易举,1,4.92777362202e-05
江河日下,1,4.92777362202e-05
怒火,1,4.92777362202e-05
赊香菇,1,4.92777362202e-05
隐居士,1,4.92777362202e-05
敌台,1,4.92777362202e-05
七七八八,1,4.92777362202e-05
闭粜,1,4.92777362202e-05
"。
不料",1,4.92777362202e-05
招朋,1,4.92777362202e-05
遗命其子有莱建女祠,1,4.92777362202e-05
辞呈,1,4.92777362202e-05
"""家多",1,4.92777362202e-05
夫殁,1,4.92777362202e-05
肥西,1,4.92777362202e-05
印花税,1,4.92777362202e-05
粗劣,1,4.92777362202e-05
"活动
《",1,4.92777362202e-05
"。
三
双溪",1,4.92777362202e-05
好脾气,1,4.92777362202e-05
团代会,1,4.92777362202e-05
顶多,1,4.92777362202e-05
恶簿二,1,4.92777362202e-05
见好,1,4.92777362202e-05
调换,1,4.92777362202e-05
狸猫,1,4.92777362202e-05
飞人,1,4.92777362202e-05
长期性,1,4.92777362202e-05
危亡,1,4.92777362202e-05
搞成,1,4.92777362202e-05
"。
馆",1,4.92777362202e-05
顶头,1,4.92777362202e-05
"一
张鸿",1,4.92777362202e-05
嫉恨,1,4.92777362202e-05
玄天,1,4.92777362202e-05
一嫂热情,1,4.92777362202e-05
甘洌,1,4.92777362202e-05
规划院,1,4.92777362202e-05
";
万历三十一",1,4.92777362202e-05
辄,1,4.92777362202e-05
裕和,1,4.92777362202e-05
学敏,1,4.92777362202e-05
当令,1,4.92777362202e-05
高级社,1,4.92777362202e-05
填海,1,4.92777362202e-05
"”
贼",1,4.92777362202e-05
7.,1,4.92777362202e-05
远足,1,4.92777362202e-05
郭娅,1,4.92777362202e-05
集藏,1,4.92777362202e-05
台军,1,4.92777362202e-05
传播点,1,4.92777362202e-05
饿莩（莩同殍,1,4.92777362202e-05
引子,1,4.92777362202e-05
明智的,1,4.92777362202e-05
要义·方回,1,4.92777362202e-05
非族,1,4.92777362202e-05
"。
C．大书",1,4.92777362202e-05
土坡,1,4.92777362202e-05
纯银,1,4.92777362202e-05
先田,1,4.92777362202e-05
"；
兔",1,4.92777362202e-05
执念,1,4.92777362202e-05
力田,1,4.92777362202e-05
疯癫,1,4.92777362202e-05
电话机,1,4.92777362202e-05
本然,1,4.92777362202e-05
砾石,1,4.92777362202e-05
户口本,1,4.92777362202e-05
"。
广西",1,4.92777362202e-05
难辨认,1,4.92777362202e-05
张劲夫,1,4.92777362202e-05
维垣,1,4.92777362202e-05
桥墩,1,4.92777362202e-05
盐区,1,4.92777362202e-05
献酒,1,4.92777362202e-05
军装,1,4.92777362202e-05
倡卒,1,4.92777362202e-05
350亿,1,4.92777362202e-05
朴素大方,1,4.92777362202e-05
间谍,1,4.92777362202e-05
清馨,1,4.92777362202e-05
汪洋,1,4.92777362202e-05
闳厥,1,4.92777362202e-05
"!
走",1,4.92777362202e-05
坐视不管,1,4.92777362202e-05
"。
长江",1,4.92777362202e-05
处昔,1,4.92777362202e-05
禀状,1,4.92777362202e-05
监李,1,4.92777362202e-05
宏论,1,4.92777362202e-05
铁娘子,1,4.92777362202e-05
辛丑条约,1,4.92777362202e-05
倡卫,1,4.92777362202e-05
半榻,1,4.92777362202e-05
官民,1,4.92777362202e-05
"”
挂断电话",1,4.92777362202e-05
逼窄,1,4.92777362202e-05
一一对应,1,4.92777362202e-05
针方六,1,4.92777362202e-05
窃据,1,4.92777362202e-05
瑞霭,1,4.92777362202e-05
"。
出版业",1,4.92777362202e-05
仍由,1,4.92777362202e-05
西芹,1,4.92777362202e-05
拙文拟,1,4.92777362202e-05
峰公祠,1,4.92777362202e-05
"加禁
一",1,4.92777362202e-05
"。
各",1,4.92777362202e-05
日入而息,1,4.92777362202e-05
轩皇,1,4.92777362202e-05
空出,1,4.92777362202e-05
海清.,1,4.92777362202e-05
天士倡,1,4.92777362202e-05
塝如,1,4.92777362202e-05
香家,1,4.92777362202e-05
痛点,1,4.92777362202e-05
一七三九,1,4.92777362202e-05
补货,1,4.92777362202e-05
吕堨,1,4.92777362202e-05
国专,1,4.92777362202e-05
明·隆庆,1,4.92777362202e-05
用炭,1,4.92777362202e-05
力差,1,4.92777362202e-05
咖啡屋,1,4.92777362202e-05
鹤鹙,1,4.92777362202e-05
漏洞,1,4.92777362202e-05
古佑,1,4.92777362202e-05
解围,1,4.92777362202e-05
1834,1,4.92777362202e-05
大箱,1,4.92777362202e-05
媚态,1,4.92777362202e-05
1395.7,1,4.92777362202e-05
灵妙,1,4.92777362202e-05
"。
黄海",1,4.92777362202e-05
丧尽天良,1,4.92777362202e-05
肇篆,1,4.92777362202e-05
妓界,1,4.92777362202e-05
618年,1,4.92777362202e-05
"新笋
一",1,4.92777362202e-05
"》
另外",1,4.92777362202e-05
壮士,1,4.92777362202e-05
商牙辏,1,4.92777362202e-05
樵谷,1,4.92777362202e-05
饰品,1,4.92777362202e-05
闪里镇文堂,1,4.92777362202e-05
铨,1,4.92777362202e-05
佯狂,1,4.92777362202e-05
坑源,1,4.92777362202e-05
"。
小将",1,4.92777362202e-05
滚筒机,1,4.92777362202e-05
祖泽．未,1,4.92777362202e-05
铛,1,4.92777362202e-05
"。
1879年",1,4.92777362202e-05
文清,1,4.92777362202e-05
竦口程,1,4.92777362202e-05
农房,1,4.92777362202e-05
文渊,1,4.92777362202e-05
藤井宏的,1,4.92777362202e-05
二三百年,1,4.92777362202e-05
"？
关于",1,4.92777362202e-05
北湾,1,4.92777362202e-05
步五六十,1,4.92777362202e-05
莺歌燕舞,1,4.92777362202e-05
1792,1,4.92777362202e-05
文达倡,1,4.92777362202e-05
荪田乡富室,1,4.92777362202e-05
"红
【",1,4.92777362202e-05
应昌,1,4.92777362202e-05
揖别,1,4.92777362202e-05
背等,1,4.92777362202e-05
虚与委蛇,1,4.92777362202e-05
独角兽,1,4.92777362202e-05
冻死,1,4.92777362202e-05
狗熊,1,4.92777362202e-05
鸭嘴,1,4.92777362202e-05
嗜读,1,4.92777362202e-05
烟萝,1,4.92777362202e-05
…西递村,1,4.92777362202e-05
抱憾,1,4.92777362202e-05
誊经,1,4.92777362202e-05
檀林,1,4.92777362202e-05
鼓胀,1,4.92777362202e-05
牛头,1,4.92777362202e-05
"维德
清",1,4.92777362202e-05
国石坊茉,1,4.92777362202e-05
鸡犬桑麻,1,4.92777362202e-05
季风性,1,4.92777362202e-05
好侠,1,4.92777362202e-05
第一手,1,4.92777362202e-05
稳步发展,1,4.92777362202e-05
绫罗绸缎,1,4.92777362202e-05
私蓄,1,4.92777362202e-05
端溪,1,4.92777362202e-05
聪明伶俐,1,4.92777362202e-05
"。
一路",1,4.92777362202e-05
仕为儒,1,4.92777362202e-05
廨宇,1,4.92777362202e-05
"”
按",1,4.92777362202e-05
粘粘糊糊,1,4.92777362202e-05
"。
天官",1,4.92777362202e-05
爰书,1,4.92777362202e-05
丞等,1,4.92777362202e-05
积极地,1,4.92777362202e-05
曆久賴之,1,4.92777362202e-05
身体上,1,4.92777362202e-05
留水,1,4.92777362202e-05
杂役,1,4.92777362202e-05
不请自到,1,4.92777362202e-05
郊游,1,4.92777362202e-05
君不见,1,4.92777362202e-05
关塞,1,4.92777362202e-05
大富豪,1,4.92777362202e-05
594年,1,4.92777362202e-05
古史,1,4.92777362202e-05
审□,1,4.92777362202e-05
1240,1,4.92777362202e-05
冰箱,1,4.92777362202e-05
式遵,1,4.92777362202e-05
1244,1,4.92777362202e-05
禅学,1,4.92777362202e-05
医林之珍海,1,4.92777362202e-05
唯恐,1,4.92777362202e-05
檩式,1,4.92777362202e-05
邪说,1,4.92777362202e-05
"。
加之",1,4.92777362202e-05
有怨,1,4.92777362202e-05
不怀疑,1,4.92777362202e-05
外南,1,4.92777362202e-05
留洋,1,4.92777362202e-05
起点站,1,4.92777362202e-05
包给,1,4.92777362202e-05
馃辘辘,1,4.92777362202e-05
学兄,1,4.92777362202e-05
宗岳,1,4.92777362202e-05
道歉,1,4.92777362202e-05
堂哥,1,4.92777362202e-05
怒发,1,4.92777362202e-05
"珍墓
目",1,4.92777362202e-05
本谦,1,4.92777362202e-05
樟田（鹤城,1,4.92777362202e-05
五城,1,4.92777362202e-05
1044年,1,4.92777362202e-05
王铭,1,4.92777362202e-05
真为答,1,4.92777362202e-05
"。
把",1,4.92777362202e-05
祟祯,1,4.92777362202e-05
形式化,1,4.92777362202e-05
折叠式,1,4.92777362202e-05
城隍庙,1,4.92777362202e-05
双塔,1,4.92777362202e-05
槠杉林之饶,1,4.92777362202e-05
"。
龙虎斗",1,4.92777362202e-05
外夷,1,4.92777362202e-05
背驼,1,4.92777362202e-05
卒殡,1,4.92777362202e-05
齐眉,1,4.92777362202e-05
插话,1,4.92777362202e-05
海南省,1,4.92777362202e-05
鉴自断,1,4.92777362202e-05
为婿,1,4.92777362202e-05
航向,1,4.92777362202e-05
210亿,1,4.92777362202e-05
１８日,1,4.92777362202e-05
13500,1,4.92777362202e-05
明墨歙派,1,4.92777362202e-05
小卖部,1,4.92777362202e-05
平望,1,4.92777362202e-05
沉滞,1,4.92777362202e-05
"。
自然风光",1,4.92777362202e-05
喧耳,1,4.92777362202e-05
新立,1,4.92777362202e-05
拘忌,1,4.92777362202e-05
出個,1,4.92777362202e-05
"美
徽州",1,4.92777362202e-05
有图,1,4.92777362202e-05
可同日而语,1,4.92777362202e-05
余建,1,4.92777362202e-05
刻骨,1,4.92777362202e-05
商纳课,1,4.92777362202e-05
股利,1,4.92777362202e-05
咨讯,1,4.92777362202e-05
凿刻,1,4.92777362202e-05
朱氏入,1,4.92777362202e-05
见称,1,4.92777362202e-05
已满,1,4.92777362202e-05
罪责难逃,1,4.92777362202e-05
七手八脚,1,4.92777362202e-05
")
徽商",1,4.92777362202e-05
"。
此画",1,4.92777362202e-05
岔路,1,4.92777362202e-05
龙首,1,4.92777362202e-05
簪珥,1,4.92777362202e-05
廷芝,1,4.92777362202e-05
树桠,1,4.92777362202e-05
下班,1,4.92777362202e-05
"川辩""等",1,4.92777362202e-05
什一之利,1,4.92777362202e-05
险些,1,4.92777362202e-05
发辫,1,4.92777362202e-05
续牧,1,4.92777362202e-05
质优价廉,1,4.92777362202e-05
嫂夫人,1,4.92777362202e-05
汉顺帝,1,4.92777362202e-05
灵堂,1,4.92777362202e-05
楼内,1,4.92777362202e-05
黄山之厄,1,4.92777362202e-05
卧地,1,4.92777362202e-05
歙以南,1,4.92777362202e-05
"文玉
56
清
松萝",1,4.92777362202e-05
接秀,1,4.92777362202e-05
婺是,1,4.92777362202e-05
歙休两邑民,1,4.92777362202e-05
"街景
胡",1,4.92777362202e-05
耕畜,1,4.92777362202e-05
窟内,1,4.92777362202e-05
尽欢,1,4.92777362202e-05
义声昭布,1,4.92777362202e-05
地方主义,1,4.92777362202e-05
威道,1,4.92777362202e-05
嵇庵,1,4.92777362202e-05
环舞,1,4.92777362202e-05
"""祀",1,4.92777362202e-05
大惑不解,1,4.92777362202e-05
而张儒,1,4.92777362202e-05
坝下,1,4.92777362202e-05
特裒,1,4.92777362202e-05
"。
妙",1,4.92777362202e-05
传序,1,4.92777362202e-05
置弗问,1,4.92777362202e-05
承先,1,4.92777362202e-05
冠婚葬,1,4.92777362202e-05
司南,1,4.92777362202e-05
"。
奠基",1,4.92777362202e-05
屏面,1,4.92777362202e-05
芍,1,4.92777362202e-05
学徒工,1,4.92777362202e-05
博學,1,4.92777362202e-05
摇荡,1,4.92777362202e-05
不争气,1,4.92777362202e-05
晼晵,1,4.92777362202e-05
首善,1,4.92777362202e-05
"需要
徽州",1,4.92777362202e-05
部皖,1,4.92777362202e-05
肇域志•,1,4.92777362202e-05
荒坡,1,4.92777362202e-05
姑苏驿,1,4.92777362202e-05
春五,1,4.92777362202e-05
"）
6
《",1,4.92777362202e-05
侯彦,1,4.92777362202e-05
南宫,1,4.92777362202e-05
寅及,1,4.92777362202e-05
不收,1,4.92777362202e-05
东阜,1,4.92777362202e-05
枳尺瓯,1,4.92777362202e-05
骇词如下,1,4.92777362202e-05
昔人,1,4.92777362202e-05
草台班子,1,4.92777362202e-05
漆匣,1,4.92777362202e-05
东阿,1,4.92777362202e-05
可耕地,1,4.92777362202e-05
来源于,1,4.92777362202e-05
其鬻,1,4.92777362202e-05
摇旗呐喊,1,4.92777362202e-05
"该谱""汪芝辩""""",1,4.92777362202e-05
辐辏骈,1,4.92777362202e-05
称汶,1,4.92777362202e-05
下池,1,4.92777362202e-05
氐家谱,1,4.92777362202e-05
形形色色的,1,4.92777362202e-05
觐见,1,4.92777362202e-05
暁,1,4.92777362202e-05
辄散谷帛,1,4.92777362202e-05
"文书
记者",1,4.92777362202e-05
个身,1,4.92777362202e-05
资本额,1,4.92777362202e-05
封之君伯,1,4.92777362202e-05
与月,1,4.92777362202e-05
简便,1,4.92777362202e-05
5-10亿,1,4.92777362202e-05
际乡,1,4.92777362202e-05
传播方式,1,4.92777362202e-05
横生枝节,1,4.92777362202e-05
管弦乐,1,4.92777362202e-05
山峭厉,1,4.92777362202e-05
珠串,1,4.92777362202e-05
广济,1,4.92777362202e-05
昔汉高谢,1,4.92777362202e-05
两千四百,1,4.92777362202e-05
闹钟,1,4.92777362202e-05
第二十,1,4.92777362202e-05
爱棠,1,4.92777362202e-05
藏蓝色,1,4.92777362202e-05
会见厅,1,4.92777362202e-05
小把,1,4.92777362202e-05
"。
特殊",1,4.92777362202e-05
儿皇帝,1,4.92777362202e-05
国隼,1,4.92777362202e-05
母慈,1,4.92777362202e-05
答谢辞,1,4.92777362202e-05
名姑,1,4.92777362202e-05
3.6,1,4.92777362202e-05
夷轩公之裔道,1,4.92777362202e-05
2-4,1,4.92777362202e-05
游谈无根,1,4.92777362202e-05
苯丙氨酸,1,4.92777362202e-05
654年,1,4.92777362202e-05
"？
概括",1,4.92777362202e-05
晴霭,1,4.92777362202e-05
发展轴,1,4.92777362202e-05
道术,1,4.92777362202e-05
去请,1,4.92777362202e-05
贞心,1,4.92777362202e-05
”<6,1,4.92777362202e-05
"改名
徽州",1,4.92777362202e-05
