,delta,price,year,odometer,title,city
1337,-822.692509743,1500,2004,180000.0,2004 TOYOTA CAMARY LE,4
1338,-335.850710838,3700,2003,151000.0,2003 Toyota Camry,4
1339,-1402.11040443,2150,2002,101877.0,Toyota Celica GTR 2002 *101k LowMiles*,4
1340,93.3836173032,5400,2005,109000.0,2005 Toyota Corolla LE,4
1341,-356.050495811,3600,2002,125000.0,2002 toyota camry,4
1342,-515.332211333,4250,2002,85000.0,Toyota Camry 02 ! 4250$ Obo,4
1343,-41.0021376576,2100,1999,154000.0,Toyota solar 1999. 2100 obo,4
1344,1189.22466939,5500,2004,150000.0,2004 toyota corolla le,4
1345,-202.916119205,7700,2009,117000.0,"2009 Toyota Prius 1 owner, no accidents.",4
1346,-944.100258855,995,2000,180000.0,2000 TOYOTA CAMARY LE,4
1347,-672.227737014,1999,1999,143000.0,Toyota camry 1999 w/t remote start.,4
1348,143.949504189,4100,2002,125000.0,Toyota Camry LE,4
1349,-753.162676872,3000,2001,117225.0,2001 TOYOTA CAMRY,4
1350,90.3527013176,7800,2008,102000.0,2008 Toyota Prius Hybrid,4
1351,429.614765386,2000,1997,133000.0,1997 toyota corolla 133330 miles,4
1352,-59.0205384745,10000,2010,98000.0,2010 Toyota Prius Three- White Automatic,4
1353,3397.88345024,13995,2006,135000.0,"3 ROWS Sequoia SUPER CLEAN $13,995",4
1354,919.214212529,13500,2013,21000.0,2013 Corolla S -- Low miles,4
1355,35.5702444249,5900,2006,141750.0,2006 Toyota Prius,4
1356,-398.555058763,1000,1999,189000.0,1999 Toyota Corolla,4
1357,-232.26951658,2450,2000,158000.0,2000 TOYOTA CAMRY SOLARA COUPE,4
1358,7114.00338316,20000,2007,83000.0,2007 Toyota Tundra LOW MILES,4
1359,-770.829828467,2200,2002,133000.0,2002 Toyota Corolla CE,4
1360,-699.123584072,1600,1994,148200.0,1994 Toyota Camry v6 sedan 148k,4
1361,1782.66242781,8000,2001,180000.0,2001 Toyota 4Runner,4
1362,195.112620778,3000,2000,151000.0,2000 camry in good condition,4
1363,-1475.25619878,7950,2007,171000.0,!!!2007 TOYOTA TACOMA 4 CYLINDER 5 SPEED !!!,6
1364,816.11261681,9900,2010,121000.0,2010 toyota camry 4cyl,6
1365,-1450.76459694,3300,2001,98000.0,Toyota solara 01,6
1366,555.232834408,13000,2002,60400.0,Toyota Tundra - LOW MILES!,6
1367,1431.19850626,6999,2006,121678.0,2006 Toyota Corolla White (NEW),6
1368,36.0761811684,7500,2009,96000.0,2009 Toyota Corolla LE,6
1369,812.922384646,5200,2005,160000.0,2005 toyota corola,6
1370,1584.83535854,4200,1999,94000.0,Toyota corolla,6
1371,588.14096419,5400,2004,170000.0,"Toyota Sienna, '04 170k, 4 new tires, clean title",6
1372,-1829.67780812,9900,2010,55000.0,2010 toyota prius with navigation and back up camera,6
1373,47.2164188135,4200,2003,160231.0,2003 TOYOTA SIENNA,6
1374,1283.51713981,9500,2008,95217.0,2008 Toyota Prius,6
1375,560.194118656,12500,2011,94000.0,2011 Toyota Prius III,6
1376,252.622831978,4500,2006,180000.0,Toyota corolla 2006 $4500 fresno,6
1377,820.535695236,2650,1998,135000.0,"Dependable with Only 135,000 Miles 1998 Toyota Corolla Runs Great Smog",6
1378,-1475.25619878,7950,2007,171000.0,2007 TOYOTA TACOMA 4 CYLINDER,6
1379,4466.01055266,32400,2013,12000.0,2013 Toyota Sienna (Excellent Condition),6
1380,93.3563015352,1675,1998,175000.0,1998 Toyota corolla ce smoged,6
1381,97.7782965939,3400,1992,71600.0,92 Toyota pickup,6
1382,1120.17896128,4800,2002,185000.0,02 Toyota Camry,6
1383,7.01299372893,6850,2001,180593.0,2001 Toyota Tundra,6
1384,1388.14039432,8500,2009,145600.0,2009 Toyota Camry,6
1385,2023.92227694,8600,2007,125000.0,2007 Toyota CAMRY SE SPORT Rare Manuel,6
1386,591.13966098,14900,2006,155000.0,!!!2006 Toyota Tacoma Double Cab Low Miles!!!,6
1387,-2355.85504381,14800,2014,12000.0,2014 Toyota RAV4 LE,6
1388,5746.68932045,26990,2012,23700.0,Toyota Tacoma 2012,6
1389,-1399.24684496,3999,2004,87000.0,04 TOYOTA COROLLA S 87K MILES,6
1390,3949.09126833,12250,2009,100000.0,2009 Toyota Camry Hybrid,6
1391,-668.029853431,7200,2009,116000.0,2009 Green Toyota Prius - 116K miles,6
1392,1384.00183055,8500,2009,115700.0,"2009 Toyota Corolla type s amazing condition drives perfect,",6
1393,1323.17880706,4200,2000,83000.0,2000 Toyota Corolla Low Miles,6
1394,629.348433077,6850,2001,180593.0,2001 Toyota Tundra,6
1395,147.513672089,6500,2008,173000.0,2008 toyota prius,6
1396,615.595408614,11500,2011,105000.0,2011 TOYOTA CAMRY LE,6
1397,1780.07985858,5000,1992,3000.0,toyota truck,6
1398,2967.63406347,9500,2004,113337.0,2004 TOYOTA SIENNA XLE AWD FULLY LOADED,6
1399,921.093935536,3500,1999,161420.0,1999 Toyota Camry *OBO*,6
1400,1233.62203606,7200,2006,149000.0,2006 Toyota Camry LE,6
1401,7.01299372893,6850,2001,180593.0,2001 Toyota Tundra,6
1402,2777.97786891,17500,2011,93000.0,2011 Toyota Sienna,6
1403,2660.52638029,8500,1999,146000.0,1999 4runner 4x4,6
1404,-269.137333789,3000,1997,178000.0,97 Toyota 4tunner,6
1405,-1394.78213035,4000,1998,145000.0,1998 Toyota Tacoma,6
1406,-977.457559153,4500,2002,184000.0,2002 Toyota 4Runner SR5 4x2,6
1407,-2533.46362353,17000,2008,94000.0,2008 Toyota Tacoma,6
1408,1557.78365605,9500,2004,126000.0,2004 Tundra SR5,6
1409,699.49672766,2500,1998,148000.0,98 toyota corolla,6
1410,1688.93164986,19500,2014,10000.0,2014 Camry Hybrid,6
1411,-5388.13649462,7500,2007,127384.0,2007 toyota tacoma,6
1412,1814.80876127,18900,2006,79800.0,Toyota Tacoma 2006 trd sport,6
1413,1177.71456329,7500,2002,72800.0,Mint Toyota Tacoma Xtracab ,7
1414,1697.01585947,4400,1999,132000.0,"1990 Toyota Camry * 58,200 Miles * Showroom Condition",7
1415,-261.431619053,1300,1997,183000.0,1997 Toyota Camry V6,7
1416,-11.8871369821,7000,2000,124326.0,2000 Toyota Tacoma 4 Cylinder 2.7L 4x4 Automatic Base Cab,7
1417,188.20371111,6900,2003,136000.0,2003 Toyota Sequoia SR5 (cash only),7
1418,-1959.45633072,7500,2008,79500.0,2008 Toyota Camry SE,7
1419,-1137.00754358,1600,1998,157000.0,1998 Toyota Avalon,7
1420,-1604.32725745,3500,2007,142000.0,2007 Toyota Corolla LE,7
1421,412.993848685,2600,2000,130000.0,Toyota Corolla for Sale,7
1422,-879.437453224,1000,2001,170455.0,TOYOTA COROLLA 2001 TAN or Best offer,7
1423,675.710228631,8500,2010,86000.0,2010 Toyota Corolla One Owner low MILAGE 86K clean carfax one owner,7
1424,-191.733283507,3000,2003,169969.0,""""" 2003 TOYOTA CAMRY LE """" ....,, 3,000$",7
1425,22.8620038681,13900,2007,134000.0,2007 Toyota FJ Cruiser,7
1426,-1768.93314513,4300,2004,88500.0,04 Toyota Camry Solara Sle,7
1427,-1116.38488493,4200,2004,112000.0,2004 Toyota Corolla Sport,7
1428,-2537.8011121,14000,2009,123000.0,2009 Toyota Tacoma,7
1429,1069.57137606,4499,1992,140000.0,Celica Convertible,7
1430,1154.19518546,8995,2009,121278.0,2009 Toyota Camry LE 4dr Sedan 5A,7
1431,293.794967206,6900,2008,153489.0,08 TOYOTA PRIUS,7
1432,3558.0254262,12395,2006,96050.0,2006 Toyota Highlander Sport 96k One Owner,7
1433,-315.701713297,5600,2005,107000.0,Toyota Camry Solara SE 2005,7
1434,478.244237127,16999,2013,57000.0,MUST SELL 2013 Toyota Prius PlugIn Plug In Hybrid 95 MPG! Nav 1.2%,7
1435,-2115.32452596,4990,2007,105000.0,2007 Toyota Prius: One owner! Priced to sell,7
1436,-373.026742644,1500,1993,116000.0,1993 Toyota camry,7
1437,-978.043067263,1699,1999,181962.0,1999 toyota camry for sale,7
1438,1992.75832363,8000,2003,133925.0,2003 Toyota 4Runner Sport Edition 4WD,7
1439,2463.28842655,10995,2008,119000.0,Toyota Sienna 2008 All Wheel Drive,7
1440,1736.01490062,19500,2014,14000.0,2014 Toyota Camry SE Sport,7
1441,-93.3672238968,4800,2003,86110.0,2003 Toyota Camry LE - Automatic - Odo - 86K miles,7
1442,-1574.46740992,3800,2005,100000.0,2005 Toyota Corolla LE,7
1443,288.245787073,3700,2001,71460.0,2001 Toyota Corolla Excellent Condition - As Is,7
1444,594.911031582,8999,2007,126925.0,***2007 Toyota Highlander 4WD 4dr V6 w/3rd Row***,7
1445,-1105.60647736,7999,2010,58127.0,**?? 2010 TOYOTA COROLLA ONLY 58K MILES***,7
1446,1895.32700994,5000,1994,164000.0,Toyota pickup and toyota pickup parts,7
1447,-1805.91005851,6900,2002,151705.0,2002 Toyota Tacoma 4x4,7
1448,493.034278309,11000,2001,144000.0,2001 toyota land cruiser,7
1449,61.1936788074,6250,2007,97040.0,2007 Toyota Corolla LE,7
1450,1794.06097724,5500,2003,124000.0,Toyota Corolla S,7
1451,594.911031582,8999,2007,126925.0,***2007 Toyota Highlander 4WD 4dr V6 w/3rd Row***,7
1452,-551.54110862,9500,2010,85000.0,2010 Toyota Prius,7
1453,-192.044189127,1500,1996,180000.0,1996 Toyota RAV4,7
1454,-215.701713297,5700,2005,107000.0,2005 Toyota Camry Solara SE,7
1455,-181.436713827,2000,2001,181000.0,2001 Toyota Corolla for sale,7
1456,-3153.98308489,14500,2014,38009.0,2014 Toyota Prius package 2,7
1457,1356.57217684,4700,2001,176800.0,2001 Toyota Camry 4 Door,7
1458,-536.269390528,4400,2005,174000.0,Prius 2005,7
1459,-334.550936764,5500,2006,109000.0,2006 Toyota Corolla XRS 6 Speed,7
1460,-1105.32452596,6000,2007,105000.0,2007 Toyota Prius Hybrid 105k,7
1461,-1381.15029148,1500,2000,168000.0,2000 Toyota Camry,7
1462,-762.28288134,4600,2004,168188.0,2004 Toyota sienna,7
1463,613.416963679,5950,2001,38011.0,"2001 Toyota Echo 2dr one owner 38,011 miles",7
1464,-541.433628525,3400,2000,189000.0,2000 Toyota 4Runner Limited,7
1465,1808.44442047,12500,2008,73000.0,2008 Toyota Sienna XLE Limited,7
1466,-339.08649978,3800,2003,124000.0,2003 Toyota Camry,7
1467,441.338455925,8500,2001,188999.0,01' Toyota Tacoma,8
1468,-770.829828467,2200,2002,127000.0,2002 toyota corolla le,8
1469,367.491583973,3500,2001,107000.0,2001 COROLLA TOYOTA,8
1470,966.204619217,2250,1997,125000.0,Toyota Corolla,8
1471,697.616941043,11000,2002,89000.0,2002 Tacoma PreRunner SR5 Limited Edition TRD w/ low miles,8
1472,-343.366996116,2300,1998,104600.0,Camry CE 1998 104500 miles cold A/C new tires,8
1473,-917.837692066,7500,2005,92000.0,"2005 Toyota Rav4, Auto, 4Cyl, SUV(Great on Gas) Lower Price",8
1474,91.8083903449,8500,2008,78888.0,"2008 Toyota Corolla LE 4 cyl, Auto ** Great on gas** Only 78,888 Miles",8
1475,680.803145837,11900,2002,120000.0,2002 Toyota Tacoma Double Cab TRD Off Road PreRunner 2wd,8
1476,537.471432594,13500,2005,87000.0,"2005 Toyota Sequoia SR5, 4X4** 8 Pasanger** (Low Miles 87,000) (Asking",8
1477,916.744880791,6500,1998,147664.0,Toyota 4 Runner SR5,8
1478,-745.066918704,15000,2006,80000.0,BADASS lifted 06 Tacoma SR5 TRD off-road pkg. 4x4,8
1479,-1102.55903586,8999,2012,17000.0,2012 Toyota Corolla LE w/ 17k miles.,8
1480,-604.821455743,8900,2008,48500.0,2008 Toyota Prius 50th Anniversary.,8
1481,-438.795380783,845,1997,125000.0,Low Mileage 1997 Toyota Corolla DX,8
1482,-1539.63190532,2000,2003,122000.0,03 toyota corolla,8
1483,-1191.75252088,9900,2010,68000.0,2010 Toyota Prius Hybrid Beautiful White 50 MPG,8
1484,-274.189761874,1900,1994,87000.0,1994 Toyota Corolla low miles,8
1485,-338.99824674,4100,2004,129000.0,2004 Toyota Corolla S,8
1486,6174.78385081,33000,2013,32000.0,2013 modified Tacoma,8
1487,554.536803749,7900,2005,65000.0,2005 Toyota Matrix XR 4 Dr Hatchback Auto 65K Mi Clear Title,8
1488,170.322191876,11900,2010,58000.0,2010 Toyota Prius III Hybrid - Still Under Warranty,8
1489,1254.9330813,17000,2006,80000.0,Tacoma SR5 TRD off-road pkg. 4x4 lifted w/ 80k miles,8
1490,-350.733748471,1000,1996,143000.0,Supercharged Toyota Previa,8
1491,563.198477303,6800,2005,120000.0,2004 SIENNA VAN LE MUST SEE,8
1492,471.069023759,4800,2000,181000.0,2000 TOYOTA 4RUNNER 4CYL AUTO SILVER,8
1493,-147.18961087,4800,2004,133580.0,Toyota Prius,8
1494,-1412.26437838,3500,2004,145000.0,2004 Prius 2nd Gen,8
1495,254.018976634,3400,2000,110600.0,"2000 Toyota Echo 4dr, Auto, Cold A/C, Low Miles",8
1496,-350.733748471,1000,1996,143000.0,96 TOYOTA Previa DX,8
1497,-684.16592478,2100,2001,120000.0,2001 Toyota Corolla LE Sedan,8
1498,-670.829828467,2300,2002,133000.0,2002 Toyota Corolla,8
1499,406.550523958,15500,2011,33224.0,"2011 Prius Nice, low miles",8
1500,-355.138197365,1000,1997,39500.0,1997 Toyata Corolla *Mechanic Special*,8
1501,-316.902637149,6900,2006,63400.0,2006 Toyota Corolla Matrix XR - Excellent Condition,8
1502,24.0895953968,6000,2005,104000.0,"2005 Toyota Prius, Private Owner",8
1503,746.111438113,2500,1994,169000.0,1994 TOYOTA CAMRY LE 4 CYL.,8
1504,-1005.496795,2500,1999,174000.0,Toyota Rav4,8
1505,-666.750634702,9000,2012,16000.0,2012 Toyota Corolla,8
1506,3073.44182851,20000,2006,76000.0,FS:'06 TOY AC TACOMA 76KMILES!! 6spd 2wd,8
1507,-2131.59403359,6000,2006,118000.0,2006 Toyota Highlander,8
1508,-1690.62976359,2800,2003,108000.0,2003 Toyota camry,8
1509,-879.966577929,8000,2003,180000.0,2003 Toyota Tacoma extra cab,8
1510,-2199.27785303,2300,2004,104000.0,04 Toyota celica gt 5 speed manual,8
1511,399.605743158,2500,2000,186000.0,Great Car for the Money,8
1512,3928.87565566,19900,2006,56000.0,2006 Toyota Tacoma TRD Quad Cab - 6' Bed,8
1513,-1391.75252088,9700,2010,68000.0,2010 Toyota Prius III Hybrid 50 MPG,8
1514,2958.25129729,34200,2013,14000.0,2013 Tacoma TRD OFF ROAD 4x4 Extended Warranty,8
1515,-921.799689383,22000,2011,79000.0,2011 Toyota Tacoma,8
1516,-921.799689383,22000,2011,79693.0,"2011 Toyota Tacoma TRD SPORT, 4DR.",8
1517,-350.733748471,1000,1996,143000.0,1996 TOYOTA PREVIA DX,8
1518,927.711765876,4800,2003,118000.0,2003 Toyota Corolla LE,8
1519,-1371.82307158,6000,2007,32000.0,Toyota yaris 2007 coupe 5 speed manual,8
1520,526.163363801,28500,2014,15700.0,2014 Toyota Tacoma,8
1521,2703.84787494,11000,2001,142200.0,2001 Toyota Tacoma SR5 4 Doors,8
1522,3358.37958234,29500,2012,9950.0,Toyota Sienna Van,8
1523,-293.770418713,6950,2006,90000.0,06 Toyota Camry LE,8
1524,-1302.92570491,5200,2005,109000.0,05 Toyota Sienna LE 109 K 4Door Van,8
1525,1998.97649606,8600,2004,56000.0,2004 Toyota prius,8
1526,-2601.47665454,7200,2009,75500.0,2009 toyota yaris,8
1527,-2601.47665454,7200,2009,75500.0,toyota yaris 2009,8
1528,1500.03427379,18000,2013,36969.0,2013 Toyota Camry SE w/spoiler,8
1529,-117.182728537,3500,2003,103450.0,The perfect car investment,8
1530,247.471070909,8000,2004,88000.0,2004 Toyota Highlander,8
1531,-47.4274399809,4300,2003,71300.0,2003 Toyota Corolla,8
1532,-5319.88196435,13800,2008,95600.0,2008 Toyota Tacoma PreRunner,8
1533,128.398782307,1700,1995,121000.0,1995 toyota camry,8
1534,-1252.04943686,1500,2002,160000.0,2002 toyota corolla le runs great cold ac all up to date automatic,8
1535,-1753.97925452,5000,2007,120000.0,07 TOYOTA CAMRY (Hybrid) 40mpg.,8
1536,-1263.87161156,3000,2003,130000.0,2003 Toyota Solara sle,8
1537,-1614.57042616,2700,2001,83090.0,2001 Toyota Camry 83K miles,8
1538,111.456064658,2900,2000,146000.0,2000 Toyota ( 2 Door Camry ) Solara SLE V6 Leather MUST GO TODAY!,8
1539,532.440162992,3800,2007,173078.0,2007 Toyota Yaris S Sedan,8
1540,-717.584097348,2000,1998,92000.0,Toyota Camry,8
1541,114.355083255,1800,1996,96000.0,1996 Toyota Camry collectors edition,8
1542,-543.427368896,7000,2003,174000.0,2003 4 runner,8
1543,126.827690571,20900,2010,77800.0,2010 Toyota Tacoma extended cab,8
1544,4397.76754407,7000,1997,84000.0,1997 4Runner,8
1545,7888.41276755,20999,2012,28900.0,Toyota Rav 4 2012,8
1546,707.5655077,7000,2005,60290.0,2005 Toyota Corolla-S,8
1547,-350.733748471,1000,1996,143000.0,Supercharged Previa __________________________________________________,8
1548,2226.3825887,13000,2004,115000.0,2004 Toyota SR5 model 4WD,8
1549,-933.53186263,2000,1999,106274.0,1999 Gold Toyota Camry,8
1550,-1074.05454705,1500,1993,11360.0,93 Toyota Turcel,8
1551,249.676323344,3000,1992,187500.0,1992 Toyota 4Runner,8
1552,3705.93951713,10500,2001,139000.0,2001 Toyota 4-Runner 2WD,8
1553,210.551702799,9900,2009,73085.0,Toyota Camry Sport,8
1554,167.47658933,3500,2002,116874.0,02 Corolla LE,8
1555,1384.54496715,6300,2006,142000.0,2006 Toyota Corolla LE,8
1556,89.8231846798,7000,2001,150000.0,Toyota Tundra 2001,8
1557,918.706254597,8000,2001,120000.0,2001 Toyota Sequoia,8
1558,-817.807240208,3800,2004,112000.0,White Toyota Celica 2004 for sale,8
1559,449.260833865,38650,2015,21000.0,2015 Toyota Tundra CrewMax,8
1560,10295.0686593,25750,2014,15000.0,2014 Toyota Venza,8
1561,1229.4725452,6500,1998,152000.0,1998 Toyota Tacoma SR5 for sale!,8
1562,-349.383570406,5900,2001,156416.0,2001 toyota 4 runner sport sr5 / toyota 4runner 2wd,8
1563,-423.419411255,2000,2000,98700.0,2000 Toyota Echo,8
1564,19787.2130195,40000,2010,88000.0,Toyota FJ Cruiser,8
1565,-350.733748471,1000,1996,143000.0,'96 Toyota Previa ----------------------------------------------------,8
1566,-825.345460471,4500,2005,145000.0,2005 Toyota Prius,8
1567,-347.625782867,6500,2000,177000.0,2000 Toyota Tacoma 4X4 extra-cab,8
1568,1819.11430717,26500,2007,71300.0,"Toyota FJ Cruiser TRD special edition 1 of only 3,200 made",8
1569,199.933627924,11000,2003,54000.0,"2003 Toyota 4Runner V8, only 54K miles",8
1570,-1413.84520538,7200,2007,68000.0,low miles 07 Toyota Camry,8
1571,8297.03434646,15000,2001,67500.0,"2001 Toyota Tacoma Extra Cab, Low Miles",8
1572,-1362.10660277,5100,2008,99500.0,2008 Toyota Yaris/Vitz,8
1573,1001.53265012,6900,2006,144831.0,2006 Toyota Solara 2DCP,8
1574,-295.694094528,800,1993,108700.0,1993 Toyota 4Runner 4x4 mechanic special,8
1575,-585.343994292,1800,1998,140000.0,Reliable,12
1576,-1301.0679165,2950,2003,132000.0,03 Toyota Solara,12
1577,-4316.35212293,8500,2012,29800.0,TOYOTA YARIS 2012,12
1578,-918.27047187,4700,2004,100000.0,TOYOTA CAMRY 2004 TITULO LIMPIO 100.000 MILLAS GARANTIA DE MOTOR Y TRA,12
1579,647.319119295,6900,2006,132000.0,2006 TOYOTA SOLARA SLE V6 CONVERTIBLE,12
1580,-728.27047187,4890,2004,101000.0,TOYOTA CAMRY 2004 TITULO LIMPIO 101.000 MILLAS SUNROOF,12
1581,222.865536742,18900,2013,42176.0,2013 Toyota Tundra pickup 4 door,12
1582,-489.536487683,2200,2000,167219.0,2000 Toyota Camry great deal,12
1583,-584.811310108,6899,2009,87000.0,Toyota Corolla LE 2009 White Negociable Cash OBO,12
1584,-662.324991887,8500,2010,39000.0,2010 Toyota Corolla LE 39k Miles,12
1585,869.708465097,10900,2010,90514.0,2010 Toyota Camry Hybrid,12
1586,-995.124657993,9850,2010,70000.0,2010 TOYOTA CAMRY LE,12
1587,-1491.91887765,4990,2008,97121.0,2008 TOYOTA YARIS S COUPE Gas saver,12
1588,579.124122142,5300,2006,134000.0,2006 Toyota Corolla LE,12
1589,-505.164796147,1950,2003,120000.0,GREAT 2003 Toyota Matrix NEEDS ENGINE WORK,12
1590,67.3394325144,6500,2007,89800.0,"2007 Toyota Corolla CE, Great Condition !",12
1591,-660.642075211,2400,1998,99000.0,1998 Toyota Avalon XL,12
1592,-762.673528207,8000,2012,103000.0,Toyota Corolla 2012 Like New,12
1593,-1374.46740992,4000,2005,100000.0,Toyota Corolla 2005,12
1594,9.17017153333,2980,2002,128000.0,2002 Toyota Corrolla,12
1595,-116.8492006,2300,2001,166000.0,2001 Toyota Solara 4 Cylinder,12
1596,-482.666871022,1900,2001,165000.0,2001 Toyota Solara 4 Cylinder,12
1597,-94.7807824653,3000,2003,178980.0,Toyota Corola,12
1598,244.008497385,7200,2004,70500.0,Truck,12
1599,16.1733893763,3900,2000,53000.0,2000 Toyota Avalon Low Miles,12
1600,817.523435356,3600,2000,143240.0,2000 Toyota Camry For Sale,12
1601,185.705935869,22950,2012,35121.0,*2012 Toyota Tundra 4x2 4 Dr. Beautiful Nautical Blue & Extras & VIDEO,12
1602,-461.498566303,12000,2013,58000.0,Vendo mi fiel Toyota corolla,12
1603,-415.089131083,17000,2014,31000.0,Toyota RAV4,12
1604,-56.4096603013,1700,1995,160000.0,95 CAMRY STATION WAGON,12
1605,-579.512237073,4200,2005,128000.0,SELLING COROLLA CE 2005 4100$ OBO!!,12
1606,-289.42379162,5600,2007,107000.0,2007 toyota yaris,12
1607,-1277.37602491,5500,2008,94000.0,2008 TOYOTA YARIS COUPE HATCHBACK 94k MILES CUSTOM SUSPENSION-RIMS !!!,12
1608,-173.831926724,5800,2007,97000.0,2007 TOYOTA YARIS,12
1609,1308.48933171,8990,2009,113674.0,2009 TOYOTA COROLLA LE,12
1610,198.899871894,6500,2007,149818.0,2007 Toyota Camry XLE 149k miles,12
1611,-210.005739834,11900,2011,139954.0,2013 TOYOTA RAV4.........! NUEVA DE PAQUETE...........!,12
1612,-1592.1592407,6999,2006,90447.0,TOYOTA HIGHLANDER 2006,12
1613,2602.4669341,10200,2007,77186.0,2007 Toyota Corolla S,12
1614,-375.325216349,3900,2003,93000.0,toyota corolla,12
1615,-369.664328138,5800,2006,85423.0,toyota corolla,12
1616,38.0414277463,5500,2004,76000.0,2004 Toyota Corolla S,12
1617,-1539.30141883,6500,2007,119000.0,Toyota Highlander 2007 Limited edition,12
1618,-2797.66893895,6800,2003,86456.0,toyota tacoma,12
1619,431.192924687,5499,2002,143000.0,"2002 Toyota RAV4 , 4 cyl. with Auto Transmission. RAV-4",15
1620,135.256583283,5500,2007,133231.0,2007 Toyota Corolla Ce,15
1621,1625.34670285,13300,2010,60600.0,2010 Toyota Prius III w/ Solar Roof Package,15
1622,884.804748665,5900,2004,153490.0,2004 Toyota Sienna,15
1623,-216.234729253,1995,1995,145000.0,Toyota Celica,15
1624,174.97283827,2750,1999,152000.0,1999 TOYOTA CAMRY XLE,15
1625,668.012226023,4750,2003,136000.0,"2003 toyota camry Le, low miles 136,000 miles, A$1",15
1626,5.58692899416,6900,2006,122500.0,2006 Toyota Sienna LE,15
1627,-214.410019325,2700,2001,117000.0,01 Toyota corolla very low mile only 117k,15
1628,-160.744568965,16500,2007,90300.0,2007 Toyota FJ Cruiser,15
1629,-843.240123439,5500,2005,96000.0,TOYOTA CAMRY LE 2005,15
1630,-398.93253208,1500,1991,187255.0,1991 Toyota Celica,15
1631,-173.026742644,1700,1993,115961.0,1993 Camry Clean Low Miles,15
1632,2020.37935554,8500,2006,169000.0,Awesome & Exquisite 2006 Toyota Avalon XLS - Elegant & Stylish Looks,15
1633,-185.360871134,6550,2004,155600.0,Toyota Sequoia,15
1634,2517.87161582,18500,2014,110015.0,"2014 Toyota Sienna LE, 110k, all Toyota services",15
1635,383.763725413,3250,2000,91320.0,(((((((((SUPER LO MILES TOYOTA COROLLA///EXCELLENT !!))))))))))))))))),15
1636,859.444459651,4150,2001,175000.0,"Camry LE, $1900 spent on service, Runs Great!",15
1637,154.142440372,7200,2008,130000.0,2008 toyota prius,15
1638,-19469.3441816,16700,2013,38000.0,2013 Toyota Tundra SR5 - Crew Cab - Low Miles - MOVING,15
1639,151.951534245,12999,2015,25788.0,2014 Toyota Corolla LE White,15
1640,-454.44224266,3900,2005,109500.0,2005 Toyota Matrix XR,15
1641,-1539.75235987,9300,2010,70000.0,2010 Toyota Prius Type 4 - Great Looking,15
1642,3182.65764018,11500,2002,155000.0,2002 Toyota Highlander Limited,15
1643,818.160429378,4750,2002,149000.0,By Owner TOYOTA CAMRY 02 Clean TITLE,15
1644,297.606114925,6000,2006,116963.0,"Toyota Corolla LE 2006-Silver-116,926 miles. Good Condition",15
1645,1555.84036165,12950,2010,81000.0,2010 Toyota Prius II w/ NAV,15
1646,-3978.31967131,35300,2014,14800.0,2014 Toyota FJ Cruiser,15
1647,-16.9026371488,7200,2006,68000.0,2006 TOYOTA corolla s,15
1648,2788.01279055,11900,2005,180000.0,2005 Toyota tacoma,15
